File,Key,Value,Translation
BT Advanced Mech Quirks/jumpjet/Gear_Quirk_OstrocMkII_Arm_JumpJet_Heavy.json,Description.Details,"In the late 2800s, Ostmann Industries set out to revolutionize the BattleMech industry, once and for all. They took one of their seminal designs, the versatile and powerful Ostroc, and gave it something unique, something to change the Inner Sphere: arm-mounted jump jets. Ostmann's engineers managed to develop shoulder pack mounted jump jets that could be mounted to a chassis and gave significantly more lift than normal jump jets. However, the shoulder jump jets had to be hard-wired into the frame of the mech and were a nightmare to maintain, due to their experimental status. Additionally, due to technical limitaions they had to carry internal fuel instead of linking into the 'Mech's fusion reaction and so they were highly explosive and rather bulky. Ostmann's Ostroc Mk.II did not sell particularly well, despite the technical wonder they had achieved, and Ostmann Industries quietly shelved the design, though some Mk.II's can still be found in the wild.","2800년대 후반, 오스트만 인더스트리스는 배틀메크 산업에 결정적인 혁신을 일으키고자 했습니다. 그들은 자사의 대표 설계 가운데 하나인 다재다능하고 강력한 오스트록에, 이너스피어를 바꿔 놓을 무언가 독특한 것을 더했습니다. 바로 팔 장착형 점프 제트였습니다. 오스트만의 기술자들은 섀시에 장착할 수 있고 일반 점프 제트보다 훨씬 더 큰 양력을 제공하는 숄더 팩 장착형 점프 제트를 개발하는 데 성공했습니다. 그러나 이 숄더 점프 제트는 메크의 프레임에 하드와이어 방식으로 연결되어야 했고, 실험적인 단계에 있었기 때문에 정비하기가 악몽과도 같았습니다. 게다가 기술적 한계 때문에 '메크의 퓨전 반응로와 연결하는 대신 내부 연료를 탑재해야 했고, 그 결과 매우 폭발성이 높고 꽤 부피도 컸습니다. 오스트만의 오스트록 Mk.II는 그들이 이뤄 낸 기술적 경이로움에도 불구하고 그다지 잘 팔리지 않았고, 오스트만 인더스트리스는 조용히 이 설계를 보류했습니다. 다만 일부 Mk.II는 아직도 현장에서 발견될 수 있습니다."
BT Advanced Mech Quirks/jumpjet/Gear_Quirk_OstrocMkII_Arm_JumpJet_Heavy.json,Description.Name,Ostroc Mk.II Shoulder Jump Jet (H),오스트록 Mk.II 어깨 점프 제트 (H)
BT Advanced Mech Quirks/jumpjet/Gear_Quirk_OstrocMkII_Arm_JumpJet_Heavy.json,statusEffects[0].Description.Details,This Jump Jets Heat Generation per Hex,헥스당 점프젯 열 생성량
BT Advanced Mech Quirks/jumpjet/Gear_Quirk_OstrocMkII_Arm_JumpJet_Heavy.json,statusEffects[1].Description.Details,Max Jump Jet Amount per Walk MP,보행 MP당 최대 점프젯 수량
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Blitzkrieg.json,Description.Details,This piece of gear represents the Blitzkrieg's inherent 360 Narrow Profile quirk. This means the Blitzkrieg can fire in any direction regardless of its facing and also has a defense bonus for its narrow frame.,"이 장비는 블리츠크리크의 고유 특성인 360 내로우 프로파일 기행을 나타냅니다. 이는 블리츠크리크가 기체가 향한 방향과 관계없이 어느 방향으로든 사격할 수 있으며, 좁은 기체 프레임 덕분에 방어 보너스도 받는다는 뜻입니다."
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Blitzkrieg.json,Description.Name,Blitzkrieg 360 Narrow Profile,블리츠크리그 360 내로우 프로파일
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Blitzkrieg.json,statusEffects[0].Description.Details,The gyro helps establish center-of-mass equilibrium for the BattleMech.,자이로는 배틀메크의 질량 중심 평형을 확립하는 데 도움을 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Blitzkrieg.json,statusEffects[1].Description.Details,Provides a penalty to all attacks against this unit.,이 유닛을 대상으로 하는 모든 공격에 불이익을 제공합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Bombard.json,Description.Details,This piece of gear represents the Bombard's inherent 360 Narrow Profile quirk. This means the Bombard can fire in any direction regardless of its facing.,이 장비는 봄바드의 고유 특성인 360 내로우 프로파일 퀴크를 나타냅니다. 이는 봄바드가 기체 방향과 관계없이 어느 방향으로든 사격할 수 있음을 의미합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Bombard.json,Description.Name,Bombard 360 Twist,봄바드 360 트위스트
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Bombard.json,statusEffects[0].Description.Details,The gyro helps establish center-of-mass equilibrium for the BattleMech.,자이로는 배틀메크의 질량 중심 평형을 확립하는 데 도움을 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Cossack.json,Description.Details,This piece of gear represents the Cossack's inherent 360 Torso Twist quirk. This means the Cossack can fire in any direction regardless of its facing thanks to its extending torso actuators.,이 장비는 코사크의 고유한 360도 상체 회전 특성을 나타냅니다. 이는 코사크가 확장형 상체 액추에이터 덕분에 바라보는 방향과 관계없이 어느 방향으로든 사격할 수 있음을 의미합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Cossack.json,Description.Name,Cossack 360 Torso Twist,코사크 360 몸통 비틀기
BT Advanced Mech Quirks/upgrade/Gear_Quirk_360Twist_Cossack.json,statusEffects[0].Description.Details,The gyro helps establish center-of-mass equilibrium for the BattleMech.,자이로는 배틀메크의 질량 중심 평형을 확립하는 데 도움을 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Apocalypse.json,Description.Details,This piece of gear represents the Apocalypse's inherent Advanced Stability quirk. This means the Apocalypse gains a bonus to its stability threshold as well as gaining entrenchment on movement.,"이 장비는 아포칼립스의 고유 특성인 고급 안정성 특성을 나타냅니다. 이는 아포칼립스가 안정성 한계치에 보너스를 얻고, 이동 시 참호 구축 상태도 얻는다는 뜻입니다."
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Apocalypse.json,Description.Name,Apocalypse Advanced Stability,아포칼립스 고급 안정성
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Apocalypse.json,statusEffects[0].Description.Details,PASSIVE: This unit gains ENTRENCHED from normal movement actions.,패시브: 이 유닛은 일반 이동 행동으로 참호화 상태를 얻습니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Apocalypse.json,statusEffects[1].Description.Details,The gyro helps establish center-of-mass equilibrium for the BattleMech.,자이로는 배틀메크의 질량 중심 평형을 확립하는 데 도움을 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Yeager.json,Description.Details,This piece of gear represents the Yeager's inherent Advanced Stability quirk. This means the Yeager gains a bonus to resisting self-knockdown checks from weapons fire as well as gaining entrenchment on movement.,"이 장비는 예거의 고유한 어드밴스드 스태빌리티 특성을 나타냅니다. 이는 예거가 무기 사격으로 인한 자가 넘어짐 판정에 대한 저항에 보너스를 받고, 이동 시 엄폐 태세도 획득한다는 뜻입니다."
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Yeager.json,Description.Name,Yeager Advanced Stability,예거 고급 안정성
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Yeager.json,statusEffects[0].Description.Details,Resists self-knockdown checks from weapons fire.,무기 사격으로 인한 자기 넘어짐 판정에 저항합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Yeager.json,statusEffects[1].Description.Details,PASSIVE: This unit gains ENTRENCHED from normal movement actions.,패시브: 이 유닛은 일반 이동 행동으로 참호화 상태를 얻습니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AdvancedStability_Yeager.json,statusEffects[2].Description.Details,The gyro helps establish center-of-mass equilibrium for the BattleMech.,자이로는 배틀메크의 질량 중심 평형을 확립하는 데 도움을 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Decimator.json,Description.Details,This piece of gear represents the Decimator's inherent Superior Targeting quirk. This gives the Decimator bonus hit chance against aerial units such as VTOLs and Land-Air Mechs as well as a small bonus to hit ground-bound units.,"이 장비는 데시메이터에 내재된 슈피리어 타기팅 특성을 나타냅니다. 이로 인해 데시메이터는 VTOL 및 랜드-에어 메크 같은 공중 유닛에 대한 명중 확률 보너스를 받으며, 지상 유닛에 대해서도 소폭의 명중 보너스를 받습니다."
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Decimator.json,Description.Name,Decimator Superior Targeting,데시메이터 수페리어 타기팅
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Decimator.json,statusEffects[0].Description.Details,Improved overall accuracy.,전반적인 명중률이 향상됩니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Decimator.json,statusEffects[1].Description.Details,AA Strafe Counter Effect.,대공 스트레이프 반격 효과.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Decimator.json,statusEffects[2].Description.Details,AA Strafe Counter Effect.,대공 스트레이프 반격 효과.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Decimator.json,statusEffects[3].Description.Details,Improved overall accuracy.,전체 명중률이 향상됩니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_JagerMech.json,Description.Details,This piece of gear represents the JagerMech's inherent Superior Targeting quirk. This gives the JagerMech bonus evasion ignore against aerial units such as VTOLs and Land-Air Mechs as well as a small bonus to hit ground-bound units.,"이 장비는 재거메크 고유의 우수한 조준 특성을 나타냅니다. 이는 재거메크에 VTOL과 랜드-에어 메크 같은 공중 유닛을 상대로 추가 회피 무시 효과를 부여하며, 지상 유닛에 대해서도 소규모 명중 보너스를 제공합니다."
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_JagerMech.json,Description.Name,JagerMech Superior Targeting,예거메크 우수한 조준
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_JagerMech.json,statusEffects[0].Description.Details,Improved overall accuracy.,전반적인 명중률이 향상됩니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_JagerMech.json,statusEffects[1].Description.Details,AA Strafe Counter Effect.,대공 스트레이프 반격 효과.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_JagerMech.json,statusEffects[2].Description.Details,AA Strafe Counter Effect.,대공 스트레이프 반격 효과.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_JagerMech.json,statusEffects[3].Description.Details,Improved overall accuracy.,전체 명중률이 향상됩니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Rifleman.json,Description.Details,This piece of gear represents the Rifleman's inherent Superior Targeting quirk. This gives the Rifleman bonus hit chance against aerial units such as VTOLs and Land-Air Mechs as well as a small bonus to hit ground-bound units.,"이 장비는 라이플맨이 본래 지닌 우수한 조준 특성을 나타냅니다. 이는 라이플맨에게 VTOL과 랜드-에어 메크 같은 공중 유닛에 대한 명중 확률 보너스를 부여하며, 지상 유닛에 대해서도 소폭의 명중 보너스를 제공합니다."
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Rifleman.json,Description.Name,Rifleman Superior Targeting,라이플맨 상급 조준
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Rifleman.json,statusEffects[0].Description.Details,Improved overall accuracy.,전반적인 명중률이 향상됩니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Rifleman.json,statusEffects[1].Description.Details,AA Strafe Counter Effect.,대공 스트레이프 반격 효과.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Rifleman.json,statusEffects[2].Description.Details,AA Strafe Counter Effect.,대공 스트레이프 반격 효과.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_AntiAirTargeting_Rifleman.json,statusEffects[3].Description.Details,Improved overall accuracy.,전체 명중률이 향상됩니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Behemoth.json,Description.Details,This gear represents the Behemoth's inherent Barrel Fist quirk. This grants the Behemoth bonus melee damage.,이 장비는 베헤모스의 고유한 배럴 피스트 특성을 나타냅니다. 이는 베헤모스에게 근접 공격 추가 피해를 부여합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Behemoth.json,Description.Name,Behemoth Barrel Fist,베헤모스 배럴 피스트
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Behemoth.json,statusEffects[0].Description.Details,Melee attacks deal 15% Extra damage.,근접 공격은 15%의 추가 피해를 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Behemoth.json,statusEffects[1].Description.Details,Melee attacks deal 15% extra stability damage.,근접 공격은 안정성 피해를 15% 추가로 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Behemoth.json,statusEffects[2].Description.Details,+1 Arm mounted accuracy.,팔 장착 무기 명중률 +1.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Behemoth.json,statusEffects[3].Description.Details,Punch attacks have +2 Accuracy.,주먹 공격의 명중률이 +2 증가합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Broadside.json,Description.Details,This gear represents the Broadside's inherent Barrel Fist quirk. This grants the Broadside bonus melee damage.,이 장비는 브로드사이드의 고유한 배럴 피스트 특성을 나타냅니다. 이는 브로드사이드에 추가 근접 피해를 부여합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Broadside.json,Description.Name,Broadside Barrel Fist,브로드사이드 배럴 피스트
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Broadside.json,statusEffects[0].Description.Details,Melee attacks deal 15% Extra damage.,근접 공격은 15%의 추가 피해를 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Broadside.json,statusEffects[1].Description.Details,Melee attacks deal 15% extra stability damage.,근접 공격은 안정성 피해를 15% 추가로 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Broadside.json,statusEffects[2].Description.Details,+1 Arm mounted accuracy.,팔 장착 무기 명중률 +1.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Broadside.json,statusEffects[3].Description.Details,Punch attacks have +2 Accuracy.,주먹 공격의 명중률이 +2 증가합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Hammerhands.json,Description.Details,This gear represents the Hammerhands's inherent Barrel Fist quirk. This grants the Hammerhands bonus melee damage.,이 장비는 해머핸즈의 고유한 배럴 피스트 특성을 나타냅니다. 이는 해머핸즈에 근접 공격 추가 피해를 부여합니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Hammerhands.json,Description.Name,Hammerhands Barrel Fist,해머핸즈 배럴 피스트
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Hammerhands.json,statusEffects[0].Description.Details,Melee attacks deal 15% Extra damage.,근접 공격은 15%의 추가 피해를 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Hammerhands.json,statusEffects[1].Description.Details,Melee attacks deal 15% extra stability damage.,근접 공격은 안정성 피해를 15% 추가로 줍니다.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Hammerhands.json,statusEffects[2].Description.Details,+1 Arm mounted accuracy.,팔 장착 무기 명중률 +1.
BT Advanced Mech Quirks/upgrade/Gear_Quirk_BarrelFist_Hammerhands.json,statusEffects[3].Description.Details,Punch attacks have +2 Accuracy.,주먹 공격의 명중률이 +2 증가합니다.
