File,Key,Value,Translation
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_catapult_CPLT-S3.json,Description.Details,"Originally made for the Terran Hegemony, the Catapult accompanied the Sanctuary Worlders on their journey far beyond the Inner Sphere. Considered a massive departure from the standard mission of the Catapult, the CPLT-S3 proved a success nonetheless. Armed with a battery of Large and Medium Lances as well as extensive heat control gear such as heat controllers and heat negators, the CPLT-S3 leans into durability with cutting-edge Endo-Carbide structure and Ferro-Vanadium armor, the best that the Sanctuary Worlds can produce.","원래 테란 헤게모니를 위해 만들어진 캐터펄트는 생츄어리 월드인들과 함께 이너스피어를 훨씬 넘어선 여정에 동행했습니다. 캐터펄트의 표준 임무에서 크게 벗어난 기체로 여겨졌지만, CPLT-S3는 그럼에도 성공을 거두었습니다. 라지 랜스와 미디엄 랜스로 이루어진 일제 화력과 더불어 히트 컨트롤러 및 히트 네게이터 같은 광범위한 열 제어 장비를 갖춘 CPLT-S3는, 생츄어리 월드가 만들어낼 수 있는 최고 수준의 첨단 엔도 카바이드 구조와 페로 바나듐 장갑을 통해 높은 내구성에 중점을 두고 있습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_catapult_CPLT-S4.json,Description.Details,"Originally made for the Terran Hegemony, the Catapult accompanied the Sanctuary Worlders on their journey far beyond the Inner Sphere. The -S4 transforms the Catapult into a potent brawling machine with a battery of DRM launchers backed by a pair of Medium and Small Modal Lasers for support. Jump jets give mobility while Endo-Steel provides the weight savings for the weapons and the increased armor.","원래 테란 헤게모니를 위해 제작된 캐터펄트는 이너스피어를 훨씬 넘어선 여정에서 생츄어리 월더들과 함께했습니다. -S4는 캐터펄트를 강력한 근접전 기체로 탈바꿈시키며, 다수의 DRM 발사기에 미디엄 및 스몰 모달 레이저 한 쌍이 보조 화력을 제공합니다. 점프 제트는 기동성을 부여하고, 엔도 스틸은 무장과 증가한 장갑을 위한 중량 절감을 제공합니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_cheetah_CHE-4F.json,Description.Details,"Sanctuary Worlds combat doctrine normally dictates sharp and focused engagements, but during their history a need for a deep raider design was recognized. In response to this need, the Jacobson Haven developed the Cheetah and it eventually spread through the Sanctuary Worlds in general. Powered by an extremely powerful 250-rated XL engine and built with Endo-Steel and Ferro-Fibrous construction materials, the Cheetah is extremely fast and can bring any weapons to bear immediately. The CHE-4F carries a simple loadout of 4 Small Modal Lasers and 2 Small Electro-Lasers, which while light is enough to slice through most similarly fast combat units.","생츄어리 월드의 전투 교리는 보통 날카롭고 집중된 교전을 지향하지만, 그 역사 속에서 심층 기습용 설계의 필요성이 인식되었습니다. 이러한 필요에 대응하여 제이콥슨 헤이븐은 치타를 개발했고, 결국 이는 생츄어리 월드 전역으로 널리 퍼졌습니다. 극도로 강력한 250등급 XL 엔진으로 구동되고 엔도 스틸 및 페로 파이브로스 구조 재료로 제작된 치타는 대단히 빠르며 어떤 무장도 즉시 운용할 수 있습니다. CHE-4F는 소형 모달 레이저 4문과 소형 일렉트로-레이저 2문의 단순한 무장 구성을 탑재하고 있으며, 화력은 가볍지만 대부분의 비슷하게 빠른 전투 유닛을 찢어발기기에는 충분합니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_cheetah_CHE-4M.json,Description.Details,"After its introduction by the Jacobson Haven, the Cheetah proved an immediate success among the Sanctuary World armies and led to a variety of refits and variants. A fairly minimalist field refit that was effective enough to become an official variant was the CHE-4M. The -4M simply strips the Small Laser battery and replaces it with four Medium Electro-Lasers, two in each arm. An extra DHS helps manage the heat. The swap to the Mediums increases the mech's striking power significantly while also increasing its range somewhat, making the -4M a popular choice among pilots.","제이콥슨 헤이븐이 도입한 이후, 치타는 생츄어리 월드 군대 사이에서 즉각적인 성공을 거두었고 다양한 개수형과 파생형의 기반이 되었습니다. 비교적 최소한의 야전 개수였지만 충분한 성능을 보여 공식 파생형이 된 것이 CHE-4M입니다. -4M은 스몰 레이저 배터리를 단순히 제거하고 각 팔에 두 문씩, 총 네 문의 미디엄 일렉트로-레이저로 교체했습니다. 추가된 DHS 하나가 발열 관리를 돕습니다. 미디엄으로의 교체는 이 메크의 타격력을 크게 높이는 동시에 사거리도 어느 정도 늘려 주어, -4M은 조종사들 사이에서 인기 있는 선택지가 되었습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_cheetah_CHE-5F.json,Description.Details,"After its introduction by the Jacobson Haven, the Cheetah proved an immediate success among the Sanctuary World armies and led to a variety of refits and variants. An early variant was the CHE-5F which shifted the mech's engine to a 225-rated XL in exchange for gaining a little heavier firepower than the stock -4F. Armed with 4 Small Electro-Lasers and a pair of Small Lances as well as a pair of DRM-2s, the CHE-5F was significantly more dangerous than its predecessor, even if slightly slower. The armor remained unchanged, as did the advanced construction materials.","제이콥슨 헤이븐이 도입한 이후, 치타는 생츄어리 월드 군대에서 즉각적인 성공을 거두었고 다양한 개수형과 파생형으로 이어졌습니다. 초기 파생형 중 하나는 CHE-5F로, 기본형 -4F보다 약간 더 강한 화력을 얻는 대신 메크의 엔진을 225급 XL로 교체했습니다. 4문의 소형 일렉트로 레이저와 한 쌍의 스몰 랜스, 그리고 한 쌍의 DRM-2로 무장한 CHE-5F는 약간 더 느리긴 했지만 전임 기체보다 훨씬 더 위험했습니다. 장갑은 변함없이 유지되었고, 첨단 구조 재료 역시 그대로였습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_cheetah_CHE-6G.json,Description.Details,"After its introduction by the Jacobson Haven, the Cheetah proved an immediate success among the Sanctuary World armies and led to a variety of refits and variants. A somewhat more serious rebuild of the mech, the CHE-6G reduces the engine size to a somewhat slower 200-rated XL engine. It uses the gained tonnage to increase the firepower significantly, packing a Large Electro-Laser in the right arm and twin Gatling Guns in the left arm. While slower and no better armored than other Cheetahs, it hits significantly harder which has a value all its own.","제이콥슨 헤이븐을 통해 처음 도입된 이후, 치타는 생츄어리 월드 군대 사이에서 즉각적인 성공을 거두었고 다양한 개수형과 파생형으로 이어졌습니다. 이 메크를 보다 본격적으로 재설계한 CHE-6G는 엔진 출력을 다소 느린 200등급 XL 엔진으로 낮췄습니다. 그렇게 확보한 중량은 화력을 크게 증강하는 데 사용되어, 오른팔에는 라지 일렉트로-레이저를, 왼팔에는 쌍열 개틀링 건을 탑재했습니다. 다른 치타들보다 더 느리고 장갑도 더 낫지 않지만, 훨씬 더 강하게 타격할 수 있으며 그것만으로도 충분한 가치가 있습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_coehorn_COE-H5.json,Description.Details,"Developed by the Sanctuary Alliance in response to the grinding combat of the front in their invasion of the Taurian Concordat, the Coehorn is named for an ancient mortar-style weapon from Old Terra. Fittingly, the Coehorn is typically armed with artillery weapons such as the COE-H5's mammoth number of Bombard tubes, 42 tubes in total in fact. Equipped with 10 tons of ammo and enough heat sinks to manage the heat with ease, the Coehorn is capable of smashing just about anything into dust. It was rapidly deployed to the front where it turned the tide in several major battles.","타우리안 협정국 침공 당시 전선의 소모전에 대응하기 위해 생츄어리 동맹이 개발한 코호른은, 올드 테라의 고대 박격포형 무기에서 이름을 따왔습니다. 그 이름에 걸맞게 코호른은 보통 포병 무장으로 무장하며, 특히 COE-H5형은 무려 봄바드 튜브를 총 42문이나 탑재하고 있습니다. 탄약 10톤과 발열을 여유 있게 감당할 만큼 충분한 히트 싱크를 갖춘 코호른은, 사실상 거의 모든 것을 먼지로 부숴 버릴 수 있습니다. 이 기체는 신속히 전선에 배치되어 여러 주요 전투의 흐름을 뒤집었습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_coehorn_COE-M7.json,Description.Details,"Developed by the Sanctuary Alliance in response to the grinding combat of the front in their invasion of the Taurian Concordat, the Coehorn is named for an ancient mortar-style weapon from Old Terra. Fittingly, the Coehorn is typically armed with artillery weapons. However, the COE-M7 is not, instead armed with four direct-fire Large Modal Lasers. The modal lasers provide both a powerful punch and extreme flexibility in combat. To manage the heat, the COE-M7 carries a battery of Heat Controllers and Negators and it also carries a Supercharger to close to laser range. Finally, it carries a specialized Electro-Web Laser that is capable of shutting down enemies it strikes.","생츄어리 동맹이 타우리안 협정국 침공 당시 전선의 지리한 전투에 대응해 개발한 코혼은 올드 테라의 고대 박격포형 무기에서 이름을 따왔습니다. 이름에 걸맞게 코혼은 보통 포병 무장을 탑재합니다. 하지만 COE-M7은 예외로, 직사형 대형 모달 레이저 네 문을 장비하고 있습니다. 모달 레이저는 강력한 일격과 전투에서의 극도의 유연성을 모두 제공합니다. 발열을 관리하기 위해 COE-M7은 히트 컨트롤러와 네게이터를 다수 탑재하고 있으며, 레이저 사거리까지 신속히 접근할 수 있도록 슈퍼차저도 장비하고 있습니다. 마지막으로, 명중한 적을 셧다운시킬 수 있는 특수 전기 웹 레이저도 탑재하고 있습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_coehorn_COE-V6.json,Description.Details,"Developed by the Sanctuary Alliance in response to the grinding combat of the front in their invasion of the Taurian Concordat, the Coehorn is named for an ancient mortar-style weapon from Old Terra. Fittingly, the Coehorn is typically armed with fire support weapons such as the COE-V6's heavy missile payload, 60 tubes worth of VRMs specifically. While the VRMs can destroy anything they can get a bead on from range, the Coehorn has limited close-range weaponry, with only a trio of Medium and Small Electro-Lasers for point defense, necessitating support for the Coehorn in combat encounters.","타우리안 협정국 침공 당시 전선의 소모적인 전투에 대응하기 위해 생츄어리 동맹이 개발한 코혼은 올드 테라의 고대 박격포형 무기에서 이름을 따왔습니다. 그 이름에 걸맞게 코혼은 보통 COE-V6의 중미사일 탑재량, 구체적으로는 60문 분량의 VRM처럼 화력 지원 무장을 갖추고 있습니다. 이 VRM은 거리만 확보되면 조준 가능한 모든 것을 파괴할 수 있지만, 코혼은 근거리 무장이 제한적이며, 점방어용 미디엄 및 스몰 일렉트로-레이저 3문만 갖추고 있어 전투 시 코혼에 대한 지원이 필요합니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_coehorn_COE-W7.json,Description.Details,"Developed by the Sanctuary Alliance in response to the grinding combat of the front in their invasion of the Taurian Concordat, the Coehorn is named for an ancient mortar-style weapon from Old Terra. Fittingly, the Coehorn is typically armed with fire support weapons and the COE-W7 is no exception, carrying a mix of Bombard/9s and VRM-18s for maximum bombardment ability. 8 total tons of ammunition is more than plenty for the design. Finally, it carries a specialized Electro-Web Laser that is capable of shutting down enemies it strikes.","타우리안 협정국 침공 당시 전선의 소모적인 전투에 대응하기 위해 생츄어리 동맹이 개발한 코혼은 올드 테라의 고대 박격포형 무기 이름을 따서 명명되었습니다. 이름에 걸맞게 코혼은 보통 화력 지원 무장으로 무장하며, COE-W7 역시 예외는 아니어서 최대한의 포격 능력을 위해 Bombard/9와 VRM-18을 혼합 탑재합니다. 총 8톤의 탄약은 이 설계에 충분하고도 남습니다. 마지막으로, 명중한 적을 기능 정지시킬 수 있는 특수한 일렉트로-웹 레이저를 탑재하고 있습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_commando_COM-2G.json,Description.Details,"Orignally an exclusively Lyran design, the Commando's plans were smuggled out of Lyran space and into the hands of the companies that would become the Sanctuary Worlds nations, leading to the Commando being taken with them on their sojurn out of the Inner Sphere. The COM-2G is a light hunter design. Meant to outpace other Sanctuary lights and to shred their thin armor with a hail of weapons fire, the -2G brings a quartet of Gatling Guns to the fight, backed by a single Twin-Linked Laser. It also increases the engine size to a 180-rated XL engine, for that extra burst of speed.","원래는 전적으로 라이란의 설계였던 코만도의 설계도는 라이란 영공 밖으로 밀반출되어 훗날 생츄어리 월드 국가들이 되는 기업들의 손에 들어갔고, 그 결과 코만도는 그들과 함께 이너스피어를 떠나는 여정에 오르게 되었습니다. COM-2G는 경량 헌터 설계입니다. 다른 생츄어리 경량기들을 앞지르고 집중 화망으로 그들의 얇은 장갑을 갈기갈기 찢도록 만들어진 이 -2G는 4문의 개틀링 건과 이를 뒷받침하는 단일 트윈 링크드 레이저를 갖추고 전장에 나섭니다. 또한 추가적인 순간 가속을 위해 엔진을 180급 XL 엔진으로 키웠습니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_commando_COM-2P.json,Description.Details,"Orignally an exclusively Lyran design, the Commando's plans were smuggled out of Lyran space and into the hands of the companies that would become the Sanctuary Worlds nations, leading to the Commando being taken with them on their sojurn out of the Inner Sphere. The COM-2P is a battlefield support design. Armed primarily with twin APM-4s for support duties, the -2V is capable of bringing several different ammos to bear on its enemies. For actual heft in combat, it uses a Large Electro-Laser to smash lighter targets. Finally, a Supercharger provides extra speed.","원래는 전적으로 라이란의 설계였지만, 코만도의 설계도는 라이란 영공 밖으로 밀반출되어 훗날 생츄어리 월드 국가들이 되는 기업들의 손에 들어갔고, 그 결과 코만도는 그들이 이너스피어를 떠나는 여정에 함께하게 되었습니다. COM-2P는 전장 지원용 설계입니다. 주로 지원 임무를 위한 쌍열 APM-4로 무장한 -2V는 여러 종류의 탄약을 적에게 퍼부을 수 있습니다. 실제 전투에서의 타격력을 위해서는 대형 일렉트로-레이저를 사용해 더 가벼운 표적을 박살 냅니다. 마지막으로, 슈퍼차저가 추가 속도를 제공합니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_commando_COM-2S.json,Description.Details,"Orignally an exclusively Lyran design, the Commando's plans were smuggled out of Lyran space and into the hands of the companies that would become the Sanctuary Worlds nations, leading to the Commando being taken with them on their sojurn out of the Inner Sphere. The COM-2S is the prime Sanctuary design, armed with a DRM-6, a DRM-4, and a Medium Electro-Laser it performs much like its older Inner Sphere COM-2D cousin. However, Endo-Steel and Sanctuary DHS provide a good advantage over the older model.","원래는 전적으로 라이란의 설계였지만, 코만도의 설계도는 라이란 영공 밖으로 밀반출되어 훗날 생츄어리 월드 국가들이 되는 기업들의 손에 들어갔고, 그 결과 코만도는 그들이 이너스피어를 떠나 머무는 여정에 함께하게 되었습니다. COM-2S는 생츄어리의 대표 설계로, DRM-6, DRM-4, 그리고 미디엄 일렉트로-레이저로 무장했으며, 구형 이너스피어 COM-2D 사촌기와 매우 비슷한 성능을 발휘합니다. 하지만 엔도-스틸과 생츄어리 DHS는 구형 모델에 비해 확실한 우위를 제공합니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_commando_COM-2V.json,Description.Details,"Orignally an exclusively Lyran design, the Commando's plans were smuggled out of Lyran space and into the hands of the companies that would become the Sanctuary Worlds nations, leading to the Commando being taken with them on their sojurn out of the Inner Sphere. The COM-2V is a support design, meant for fast hit-and-run attacks at range. Armed with twin VRM-6s, the -2V has excellent ranged capabilities. An AMS helps cover it from return fire, while a Twin-Linked Laser protects it from pesky light mechs running up close to it.","원래는 라이란 전용 설계였지만, 코만도의 설계도는 라이란 영공 밖으로 밀반출되어 훗날 생츄어리 월드 국가들이 되는 기업들의 손에 들어갔고, 그 결과 코만도는 그들이 이너스피어를 떠나는 여정에 함께하게 되었습니다. COM-2V는 지원형 설계로, 원거리에서 빠른 치고 빠지기 공격을 수행하도록 만들어졌습니다. 쌍열 VRM-6으로 무장한 -2V는 뛰어난 원거리 교전 능력을 갖추고 있습니다. AMS가 반격 사격으로부터 기체를 어느 정도 보호해 주며, 트윈 링크드 레이저는 바짝 접근해 오는 성가신 라이트 메크를 막아 줍니다."
BT Advanced Sanctuary Worlds Mechs/chassis/chassisdef_crusher_CRH-Y4.json,Description.Details,"While the Crusher was built with the new Sanctuary Worlds BattleMech Wing system in mind, it was also built to smash opponents flat with overwhelming and evasive firepower. While its four jump jets and wing provide it excellent maneuverability for a mech its size, maneuverability is nothing without firepower, something the Crusher has in spades. A Double-Barrel Autocannon/20 provides heavy heft while twin DRM-6s and a Large Modal Laser play second fiddle to the autocannon. 10 DHS and an XL engine keep the mech functional in all circumstances.","크러셔는 새로운 생츄어리 월드 배틀메크 윙 시스템을 염두에 두고 설계되었지만, 동시에 압도적이고 회피성 높은 화력으로 적을 완전히 짓뭉개도록 만들어졌습니다. 4기의 점프 제트와 윙 덕분에 이 크기의 메크치고는 뛰어난 기동성을 갖추고 있지만, 기동성만으로는 충분하지 않으며 크러셔는 그 점에서 화력도 차고 넘칩니다. 더블배럴 오토캐논/20이 막강한 한 방을 제공하고, 쌍열 DRM-6와 라지 모달 레이저는 그 오토캐논을 보조합니다. 10기의 더블 히트 싱크와 XL 엔진은 어떤 상황에서도 이 메크가 정상적으로 작동하게 해 줍니다."
