File,Key,Value,Translation
Community Content/ammobox/Ammo_AmmunitionBox_HVAC_AC10_SubSonic.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. 

 <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 투사체 기반 무기에 필요한 탄이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 위치에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용해 완화할 수 있습니다. 

 <b><color=#00ffff>전투 중 탄약 수를 좌클릭하면 탄종을 교체합니다. 탄약 카운터를 Ctrl+클릭하면 탄약을 사출합니다.</color> </b>

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_HVAC_AC20.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. 

 <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 모든 탄약이 폭발하여 장착 부위에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용해 완화할 수 있습니다. 

 <b><color=#00ffff>전투 중 탄약 수를 좌클릭하면 탄약 유형을 교체합니다. 탄약 카운터를 Ctrl+클릭하면 탄약을 사출합니다.</color> </b>"
Community Content/ammobox/Ammo_AmmunitionBox_HVAC_AC5_Phosphor.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. 

 <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 유형당 최소 하나의 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 부위에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용해 완화할 수 있습니다.

 <b><color=#00ffff>전투 중 탄약 수를 좌클릭하면 탄약 유형을 전환합니다. 탄약 카운터를 Ctrl+클릭하면 탄약을 사출합니다.</color> </b>

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_HVAC_AC5_SubSonic.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. 

 <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 발사체 기반 무기에 필요한 탄약이 들어 있으며, 무기 종류마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 부위에 피해를 줍니다. C.A.S.E.를 사용하면 이 위험을 줄일 수 있습니다. 

 <b><color=#00ffff>전투 중 탄약 수를 좌클릭하면 탄약 종류를 교체합니다. 탄약 카운터를 Ctrl+클릭하면 탄약을 사출합니다.</color> </b>

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_Incendiary_GC20.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. <b><color=#099ff2>Does not explode.</color></b> Has 5 shots.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류마다 최소 하나의 상자가 필요합니다. <b><color=#099ff2>폭발하지 않습니다.</color></b> 5발이 들어 있습니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_Shock_Mortar.json,Description.Details,"Mortar shells deliver a small Explosive payload, able to damage several units on impact. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 40 shots.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","박격포탄은 소형 폭발성 탄두를 투사하여, 착탄 시 여러 유닛에 피해를 줄 수 있습니다. 치명타를 받으면 탄약 상자 내부에 남아 있는 탄약이 폭발해 장착 부위에 피해를 입힙니다. 이 위험은 C.A.S.E.를 사용하면 완화할 수 있습니다. 40발이 들어 있습니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_ThunderInfernoAugmented_LRM.json,Description.Details,"Each FASCAM LRM missile contains small but powerful anti-vehicle and anti-personnel mines which scatter out when fired, packing enough explosive force to damage the legs of many BattleMechs. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 120 shots.","각 FASCAM LRM 미사일에는 작지만 강력한 대차량 및 대인 지뢰가 들어 있으며, 발사되면 흩뿌려져 많은 배틀메크의 다리에 피해를 줄 만큼 충분한 폭발력을 발휘합니다. 치명타를 받으면 탄약 상자 내부에 남아 있는 탄약이 폭발하여 장착 부위에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용해 완화할 수 있습니다. 120발이 들어 있습니다."
Community Content/ammobox/Ammo_AmmunitionBox_ThunderStability_LRM.json,Description.Details,"Each FASCAM LRM missile contains small but powerful anti-vehicle and anti-personnel mines which scatter out when fired, packing enough explosive force to damage the legs of many BattleMechs. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 120 shots.","각 FASCAM LRM 미사일에는 작지만 강력한 대차량 및 대인 지뢰가 들어 있으며, 발사되면 흩뿌려져 많은 배틀메크의 다리에 피해를 줄 만큼 충분한 폭발력을 발휘합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약은 모두 폭발하여 장착 위치에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용하면 줄일 수 있습니다. 120발이 들어 있습니다."
Community Content/ammobox/Ammo_AmmunitionBox_ULTIMA_CANISTERSHOT.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 5 shots.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류별로 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 내부에 남아 있는 탄약이 폭발하여 장착 부위에 피해를 줍니다. C.A.S.E.를 사용하면 위험을 줄일 수 있습니다. 5발이 들어 있습니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_ULTIMA_CANISTERSHOT.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 5 shots.","탄약 상자에는 발사체 기반 무기에 필요한 탄이 들어 있으며, 무기 종류마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 위치에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용해 완화할 수 있습니다. 5발이 들어 있습니다."
Community Content/ammobox/Ammo_AmmunitionBox_ULTIMA_GRAPESHOT.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 5 shots.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 발사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 부위에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용하면 줄일 수 있습니다. 5발이 들어 있습니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_ULTIMA_GRAPESHOT.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 5 shots.","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 한 개의 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 위치에 피해를 줍니다. 위험은 C.A.S.E.를 사용해 완화할 수 있습니다. 5발이 들어 있습니다."
Community Content/ammobox/Ammo_AmmunitionBox_ULTIMA_ROUNDSHOT.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 5 shots.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","탄약 상자에는 발사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류마다 최소 한 개의 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 위치에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용해 줄일 수 있습니다. 5발이 들어 있습니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/ammobox/Ammo_AmmunitionBox_ULTIMA_ROUNDSHOT.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. Has 5 shots.","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 유형당 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있는 탄약이 폭발하여 장착 위치에 피해를 줍니다. 이 위험은 C.A.S.E.를 사용하면 줄일 수 있습니다. 5발이 들어 있습니다."
Community Content/chassis/chassisdef_alpha_MAD-AL-SH.json,Description.Details,"Designed by a military consortium with more money than good sense, the Alpha Superheavy BattleMech is, nominally, based on an arena combat design of a Marauder IIC nicknamed Alpha. Essentially an upsized version of that mech, the Alpha Superheavy carries a brutal all-energy payload featuring twin Binary PPCs and four each Plasma Rifles and ER Medium Lasers. 23 Double Heat Sinks try and fail to contain the waste heat. The Alpha SH is one of a pair of competing designs, with the other being the Scorch Superheavy BattleMech.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","군사 컨소시엄이 분별력보다 돈을 더 많이 쏟아부어 설계한 알파 슈퍼헤비 배틀메크는, 명목상으로는 알파라는 별명을 가진 마라우더 IIC의 아레나 전투 설계를 기반으로 합니다. 본질적으로 그 메크를 더 키운 버전인 알파 슈퍼헤비는 트윈 바이너리 PPC와 플라스마 라이플 4문, ER 미디엄 레이저 4문으로 구성된 잔혹한 전에너지 탑재 화력을 운용합니다. 더블 히트 싱크 23기가 폐열을 억제하려 하지만 실패합니다. 알파 SH는 서로 경쟁하는 두 가지 설계 중 하나이며, 다른 하나는 스코치 슈퍼헤비 배틀메크입니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/chassis/chassisdef_archangel_C-ANG-MUNITUS.json,Description.Details,"This mech is a mystery. It is not listed on any recorded mech registry and is visually unique. It's not clear where it came from or what it is, only that it uses cutting-edge technology and is very dangerous. Named the Archangel according to captured Word of Blake MechWarriors, the Archangel seems to be an assault-weight armor brick capable of shrugging off absurd levels of damage. The MUNITUS config takes the mech's survivability to the extreme, mounting modular armor and HarJel in all locations. The odd, if effective Duodenary cannon annd Dissolving Large Pulse ensures it always remains a threat, and sixty rockets give it a massive one time punch. 

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","이 메크는 수수께끼입니다. 기록된 어떤 메크 등록부에도 등재되어 있지 않으며, 외형도 독특합니다. 어디서 왔는지, 정확히 무엇인지는 분명하지 않지만, 최첨단 기술을 사용하며 매우 위험하다는 점만은 확실합니다. 포획된 워드 오브 블레이크 멕워리어들의 증언에 따르면 아크엔젤이라 불리는 이 기체는, 터무니없는 수준의 피해도 버텨내는 어썰트급 장갑 벽돌처럼 보입니다. MUNITUS 구성은 이 메크의 생존성을 극한까지 끌어올려, 모든 부위에 모듈식 장갑과 HarJel을 장착하고 있습니다. 기묘하지만 효과적인 듀오데너리 캐논 annd 디졸빙 라지 펄스 덕분에 언제나 위협적인 존재로 남으며, 60발의 로켓은 한 번뿐이지만 막대한 타격력을 제공합니다. 

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/chassis/chassisdef_atlas_AS7-D-MA.json,Description.Details,"This Atlas II is a unique and unusual chassis. It is not armed like other Atlases, instead having a heavy focus on ballistic autocannons and energy weapons with only light missile support. However, the main attraction is the so-called 'Alpha Strike' circuitry system, which allows for a boost to weapon damage and accuracy while the mech is significantly overheated. The weaponry on the Atlas AS7-D-MA is relatively regular: twin AC/10s, LAC/5s, and Clan LRM-5s are joined by a quartet of Medium Pulse Lasers, making the AS7-D-MA dangerous at medium to short ranges.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","이 아틀라스 II는 독특하고 이례적인 섀시입니다. 다른 아틀라스들처럼 무장되어 있지 않으며, 대신 탄도 오토캐논과 에너지 무장에 크게 치중하고 경미한 수준의 미사일 지원만 갖추고 있습니다. 하지만 가장 큰 특징은 이른바 '알파 스트라이크' 회로 시스템으로, 메크가 심각하게 과열된 상태일 때 무기 피해량과 명중률을 끌어올릴 수 있게 해줍니다. Atlas AS7-D-MA의 무장은 비교적 정형적입니다. 쌍열 AC/10, LAC/5, 그리고 클랜 LRM-5에 미디엄 펄스 레이저 4문이 더해져, AS7-D-MA는 중거리에서 단거리까지 위험한 기체입니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/chassis/chassisdef_atlas_AS7-RG.json,Description.Details,"The Atlas is a rugged and powerful mech, well worth its fearsome reputation on the battlefield. This variant of the Atlas, the -RG, is a mercenary custom job, armed with a blistering array of salvaged and scavenged weapons and technology. It truly is a terror on the battlefield and to be respected.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","아틀라스는 튼튼하고 강력한 메크로, 전장에서 그 무시무시한 명성에 충분히 걸맞습니다. 이 아틀라스의 파생형인 -RG는 용병들이 커스텀한 기체로, 노획하고 수집한 각종 무기와 기술로 무시무시할 정도의 무장을 갖추고 있습니다. 그야말로 전장의 공포 그 자체이며, 존중할 만한 상대입니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/chassis/chassisdef_atlas_n2k-prime.json,Description.Details,"A experimental omni-tech variant on the Atlas, based off captured clan omni assaults.  Researchers did not get very far before the prototype was stolen.

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","클랜 옴니 어썰트를 노획해 그 기반으로 개발된 아틀라스의 실험형 옴니테크 바리언트입니다. 연구진은 프로토타입이 도난당하기 전에 큰 진척을 이루지 못했습니다.

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
Community Content/chassis/chassisdef_awesome_AWS-8M-II.json,Description.Details,"A call back to the 8M variant of Awesome, the 8M-II eschews the LRMs of its predecessor. Intead, it wires 5 ERLL to an advanced targetting computer, magnification array, and laser pulse modules to ensure its pilot can hit with pinpoint accuracy at targets even a mile away. Twenty prototype heatsinks, an exchanger and heat bank keep the mech ice cold, and Case II protects the fragile heatsinks. 

 <b><color=#e51717>COMMUNITY CONTENT</color></b>","어썸의 8M형을 다시 떠올리게 하는 8M-II는 이전 기종의 LRM을 과감히 버렸습니다. 대신 5문의 ERLL을 첨단 타기팅 컴퓨터, 확대 배열, 레이저 펄스 모듈에 연결해, 조종사가 1마일 밖의 표적조차 정밀하게 명중시킬 수 있도록 했습니다. 프로토타입 히트 싱크 20기와 익스체인저, 히트 뱅크가 이 메크를 얼음장처럼 차갑게 유지하며, Case II가 취약한 히트 싱크를 보호합니다. 

 <b><color=#e51717>커뮤니티 콘텐츠</color></b>"
