File,Key,Value,Translation
Heavy Metal Sanctuary Worlds Units/chassis/chassisdef_trooper_TP-3R.json,Description.Details,"The Trooper is a mech oft forgotten by the Inner Sphere, as it was the primitive precursor to the Flea. However, the Sanctuary Worlds did not forget the Trooper and in fact iterated on it as their recon mech of choice. The Trooper is a popular scout mech in the Sanctuary thanks to its high speed and small profile. The TP-3R is armed with a somewhat heavier payload than most scout mechs, thanks to its XL engine. A Large Electro-Laser provides solid punch, while twin Small Electro-Lasers are close-range backup. Two Flamers permit it to set fires and destroy cover as necessary.","트루퍼는 플리의 원시적인 전신이었기에 이너스피어에서 종종 잊힌 메크입니다. 하지만 생츄어리 월드는 트루퍼를 잊지 않았고, 오히려 이를 자신들이 선호하는 정찰 메크로 개량해 왔습니다. 트루퍼는 높은 속도와 작은 기체 덕분에 생츄어리에서 인기 있는 정찰 메크입니다. TP-3R은 XL 엔진 덕분에 대부분의 정찰 메크보다 다소 더 무거운 무장을 갖추고 있습니다. 라지 일렉트로-레이저 한 문이 준수한 화력을 제공하고, 스몰 일렉트로-레이저 2문은 근거리 보조 무장 역할을 합니다. 플레이머 2문은 필요할 때 화재를 일으키고 엄폐물을 파괴할 수 있게 해 줍니다."
Heavy Metal Sanctuary Worlds Units/chassis/chassisdef_trooper_TP-3S.json,Description.Details,"The Trooper is a mech oft forgotten by the Inner Sphere, as it was the primitive precursor to the Flea. However, the Sanctuary Worlds did not forget the Trooper and in fact iterated on it as their recon mech of choice. The Trooper is a popular scout mech in the Sanctuary thanks to its high speed and small profile. The most pure scout from among the Sanctuary Trooper variants, the -3S exists to go as fast as possible and little else. Powered by a ridiculously fast 200-rated XL fusion engine and equipped with an Active Probe, the -3S has barely any firepower to speak of, only a brace of 4 Machine Guns. Still, the speed is immense, making it a trade worth taking.","트루퍼는 이너스피어에서 종종 잊히는 메크입니다. 원시적인 플리의 전신이었기 때문입니다. 하지만 생츄어리 월드는 트루퍼를 잊지 않았고, 오히려 자신들이 선호하는 정찰 메크로 개량해 왔습니다. 트루퍼는 높은 속도와 작은 실루엣 덕분에 생츄어리에서 인기 있는 정찰 메크입니다. 생츄어리 트루퍼 파생형 가운데서도 가장 순수한 정찰형인 -3S는 가능한 한 빠르게 달리는 것 외에는 거의 아무것도 하지 않도록 설계되었습니다. 터무니없이 빠른 200등급 XL 퓨전 엔진으로 구동되고 액티브 프로브를 장비한 -3S는 화력이라고 할 만한 것이 거의 없으며, 무장은 고작 4정의 머신건 한 쌍뿐입니다. 그래도 그 속도는 엄청나기에, 충분히 감수할 만한 대가입니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_archer_ARC-3B.json,Description.Details,"The Archer. One of the most famous BattleMechs in history. A mainstay of every Inner Sphere army, the Archer also came to the Sanctuary Worlds and serves in their armies, same as the Inner Sphere. The Archer ARC-3B is an unusual twist on indirect fire support. Armed with a brace of Bombard Cannons (twin 12-tube launchers and four 3-tube launchers), the -3B brings an unusual bent to the typically missile-focused Archer. Up close, only 2 Twin-Linked Lasers provide support. 7 tons of SHIELD protected ammo keep the Bombards firing while plentiful Heat Controllers and Negators try to manage the heat produced.","아처. 역사상 가장 유명한 배틀메크 중 하나입니다. 이너스피어의 모든 군대에서 주력으로 운용되는 기체이며, 아처는 생츄어리 월드에도 전해져 이너스피어와 마찬가지로 그들의 군대에서 복무하고 있습니다. 아처 ARC-3B는 간접 화력 지원형으로서는 이례적인 변형입니다. 봄바드 캐논 한 쌍(12연장 발사기 2기와 3연장 발사기 4기)으로 무장한 -3B는 통상적으로 미사일 중심인 아처에 독특한 방향성을 부여합니다. 근거리에서는 트윈링크드 레이저 2문만이 지원 화력을 제공합니다. SHIELD로 보호되는 탄약 7톤이 봄바드의 지속 사격을 뒷받침하고, 넉넉하게 탑재된 히트 컨트롤러와 네게이터가 발생하는 열을 관리하려 합니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_archer_ARC-3M.json,Description.Details,"The Archer. One of the most famous BattleMechs in history. A mainstay of every Inner Sphere army, the Archer also came to the Sanctuary Worlds and serves in their armies, same as the Inner Sphere. The Archer ARC-3M carries an almost purely missile loadout. Armed with twin VRM-18s and quad DRM-4s, the ARC-3M is quite capable of devastating enemies at long and short range alike. However, it is heavily ammunition dependent even though it does have a pair of Small Electro-Lasers as ammo-free firepower. Still, the power of the mech is often worth the trade-offs to Sanctuary commanders and the variant remains popular.","아처. 역사상 가장 유명한 배틀메크 중 하나입니다. 이너스피어의 모든 군대에서 주력 기체로 운용되는 아처는 생츄어리 월드에도 전해져, 이너스피어와 마찬가지로 그들의 군대에서 복무하고 있습니다. 아처 ARC-3M은 거의 전적으로 미사일 중심의 무장 구성을 갖추고 있습니다. 쌍열 VRM-18과 4문의 DRM-4로 무장한 ARC-3M은 장거리와 단거리 모두에서 적에게 파괴적인 타격을 가할 수 있습니다. 하지만 탄약을 소모하지 않는 화력으로 소형 일렉트로-레이저 한 쌍을 탑재하고 있음에도, 탄약 의존도가 매우 높습니다. 그럼에도 이 메크의 화력은 종종 그런 대가를 감수할 가치가 있다고 생츄어리 지휘관들은 판단하며, 이 파생형은 여전히 인기를 유지하고 있습니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_archer_ARC-3R.json,Description.Details,"The Archer. One of the most famous BattleMechs in history. A mainstay of every Inner Sphere army, the Archer also came to the Sanctuary Worlds and serves in their armies, same as the Inner Sphere. The Archer ARC-3R is the Sanctuary standard, armed with twin VRM-24s and two each Medium Electro-Lasers and Twin-Linked Small Lasers. With 6 tons of SHIELD protected ammo, the VRMs rarely run dry. The Archer ARC-3R serves nobly in Sanctuary armies to this very day.","아처. 역사상 가장 유명한 배틀메크 중 하나입니다. 이너스피어의 모든 군대에서 주력으로 운용되어 온 기체인 아처는 생츄어리 월드에도 도입되어, 이너스피어와 마찬가지로 그들의 군대에서 복무하고 있습니다. 아처 ARC-3R은 생츄어리의 표준형으로, 쌍열 VRM-24와 미디엄 일렉트로-레이저 2문, 트윈 링크드 스몰 레이저 2문으로 무장하고 있습니다. SHIELD로 보호되는 6톤의 탄약 덕분에 VRM은 좀처럼 바닥나지 않습니다. 아처 ARC-3R은 오늘날까지도 생츄어리 군대에서 훌륭히 활약하고 있습니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_archer_ARC-3S.json,Description.Details,"The Archer. One of the most famous BattleMechs in history. A mainstay of every Inner Sphere army, the Archer also came to the Sanctuary Worlds and serves in their armies, same as the Inner Sphere. The Archer ARC-3S carries the biggest missile weapon in the Sanctuary Worlds arsenal, the Sirocco artillery system. Armed exclusively with two Siroccos, the -3S only can provide artillery support but it provides it extremely well. 6 tons of ammo keep the weapons firing at all times, while 13 Sanctuary DHS try (and fail) to keep the weapons cold.","아처. 역사상 가장 유명한 배틀메크 중 하나입니다. 이너스피어의 모든 군대에서 주력기로 활약해 온 아처는 생츄어리 월드에도 전해져, 이너스피어와 마찬가지로 그들의 군대에서 운용되고 있습니다. 아처 ARC-3S는 생츄어리 월드의 무기고에 있는 가장 거대한 미사일 무기, 시로코 포격 시스템을 탑재하고 있습니다. 두 기의 시로코만으로 무장한 -3S는 포격 지원만 제공할 수 있지만, 그 역할은 극도로 훌륭하게 수행합니다. 6톤의 탄약은 이 무기들이 언제나 발사할 수 있게 해 주며, 13기의 생츄어리 DHS는 이 무기들을 식히기 위해 애쓰지만 결국 역부족입니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_rifleman_RFL-4B.json,Description.Details,"The Sanctuary Worlds made an unusual choice early in their development: they largely disdained aerospace fighters for combat. This led to the Rifleman being repurposed largely as a direct fire support mech, though it retained its AA effectiveness against the odd VTOL fielded by the Sanctuary Worlders. Designed to break enemy positions, the -4B carries two Double-Barrel/15s, weapons which can shatter just about everything they point at. Two Medium Electro-Lasers are also equipped, for some unclear reason, in lieu of more ammunition.","생츄어리 월드는 발전 초기부터 특이한 선택을 했습니다. 전투에서 항공우주 전투기를 대체로 경시한 것입니다. 그 결과 라이플맨은 주로 직접 화력 지원 메크로 용도가 전환되었지만, 생츄어리 월드 주민들이 운용하는 드문 VTOL에 대해서는 대공 효율성을 유지했습니다. 적 진지를 돌파하도록 설계된 -4B는 Double-Barrel/15 두 문을 탑재하고 있으며, 이 무기들은 조준한 거의 모든 것을 산산조각 낼 수 있습니다. 또한 더 많은 탄약 대신, 이유는 불분명하지만 미디엄 일렉트로-레이저 두 문도 장비되어 있습니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_rifleman_RFL-4GC.json,Description.Details,"Developed during a war between the Jacobson Haven and the Dane Sacellum where the Sacellum had issues with its ammunition manufacturing, the -4GC is an exceedingly simple design. Armed with only two weapons, both of them Gamma Cannons, the -4GC can delete targets from the battlespace as fast as it can train the guns on them. Eleven DHS and a brace of six Heat Negators keep the guns ice-cold in any circumstance. The -4GC performed so well that it was kept in production and eventually even found its way to the other Sanctuary World powers.","제이콥슨 헤이븐과 데인 사켈룸 사이의 전쟁 중, 사켈룸이 탄약 생산에 문제를 겪던 때 개발된 -4GC는 극도로 단순한 설계입니다. 무장은 단 두 개뿐이며, 둘 다 감마 캐논입니다. -4GC는 포를 목표에 조준하는 즉시 전장을 지워버리듯 적을 제거할 수 있습니다. 11기의 DHS와 6기의 히트 네게이터 한 쌍이 어떤 상황에서도 포를 얼음처럼 차갑게 유지합니다. -4GC는 성능이 워낙 뛰어나 생산이 계속되었고, 결국 다른 생츄어리 월드 세력들에게까지 퍼져 나갔습니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_rifleman_RFL-4N.json,Description.Details,"The Sanctuary Worlds made an unusual choice early in their development: they largely disdained aerospace fighters for combat. This led to the Rifleman being repurposed largely as a direct fire support mech, though it retained its AA effectiveness against the odd VTOL fielded by the Sanctuary Worlders. Armed with two each Scattergun/5s and Large Electro-Lasers for a simple, clean, effective loadout. Endo-Steel provides the weight while the armor has been increased from the Rifleman standard. SHIELD covers the 3 ton ammo bin, giving decent endurance.","생츄어리 월드는 개발 초기 특이한 선택을 했습니다. 전투에서 항공우주 전투기를 대체로 경시한 것입니다. 그 결과 라이플맨은 주로 직사 화력지원 메크로 용도가 바뀌었지만, 생츄어리 월드 측이 운용하는 드문 VTOL을 상대로는 여전히 대공 성능을 유지했습니다. 무장은 Scattergun/5 두 문과 라지 일렉트로-레이저 두 문으로, 단순하고 깔끔하면서도 효과적인 구성입니다. 엔도-스틸이 중량을 확보해 주며, 장갑은 라이플맨 표준형보다 증강되었습니다. SHIELD가 3톤 탄약 상자를 보호해, 준수한 지속 전투 능력을 제공합니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_rifleman_RFL-4S.json,Description.Details,"The Sanctuary Worlds made an unusual choice early in their development: they largely disdained aerospace fighters for combat. This led to the Rifleman being repurposed largely as a direct fire support mech, though it retained its AA effectiveness against the odd VTOL fielded by the Sanctuary Worlders. The RFL-4S is built for closer-range engagements, with twin Scattergun/15s and a quartet of Twin-Linked Lasers for support. 4 tons of SHIELD-protected ammo is plenty for most combats. A Sanctuary XL, Endo-Steel, and Ferro-Fibrous armor provide the tonnage necessary.","생츄어리 월드는 개발 초기부터 이례적인 선택을 했습니다. 전투용 항공우주 전투기를 대체로 경시한 것입니다. 그 결과 라이플맨은 주로 직접 화력 지원 메크로 재목적화되었지만, 생츄어리 월드 측이 간간이 배치한 VTOL을 상대로는 대공 효율성도 유지했습니다. RFL-4S는 근거리 교전을 위해 설계되었으며, 쌍열 Scattergun/15와 지원용 Twin-Linked Laser 4문을 탑재하고 있습니다. SHIELD로 보호된 탄약 4톤이면 대부분의 전투에 충분합니다. 생츄어리 XL, 엔도 스틸, 그리고 페로 파이브러스 장갑이 필요한 중량 여유를 제공합니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_trooper_TP-2D.json,Description.Details,"The Trooper is a mech oft forgotten by the Inner Sphere, as it was the primitive precursor to the Flea. However, the Sanctuary Worlds did not forget the Trooper and in fact iterated on it as their recon mech of choice. The Trooper is a popular scout mech in the Sanctuary thanks to its high speed and small profile. The TP-2D is a support chassis, designed to cover for allies and provide some protection for scouting lances. With its AMS and ECM Suite it can cover its allies easily. However, this comes at the cost of offense, as only a pair of DRM-2s and Small Electro-Lasers provide any offensive grit.","트루퍼는 플리의 원시적 전구체였기 때문에 이너스피어에서 종종 잊힌 메크입니다. 하지만 생츄어리 월드는 트루퍼를 잊지 않았고, 오히려 이를 자국이 선호하는 정찰 메크로 개량해 왔습니다. 트루퍼는 높은 속도와 작은 체급 덕분에 생츄어리에서 인기 있는 정찰 메크입니다. TP-2D는 아군을 엄호하고 정찰 랜스에 어느 정도의 보호를 제공하도록 설계된 지원형 기체입니다. AMS와 ECM 스위트를 갖춰 아군을 손쉽게 엄호할 수 있습니다. 하지만 그 대가로 공격 능력은 떨어지며, DRM-2 한 쌍과 스몰 일렉트로-레이저만이 제한적인 화력을 제공합니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_trooper_TP-2R.json,Description.Details,"The Trooper is a mech oft forgotten by the Inner Sphere, as it was the primitive precursor to the Flea. However, the Sanctuary Worlds did not forget the Trooper and in fact iterated on it as their recon mech of choice. The Trooper is a popular scout mech in the Sanctuary thanks to its high speed and small profile. Armed with a relatively light payload of twin Machine Guns, twin Small Electro-Lasers, and a Flamer, the Trooper goes fast and looks at things and that's about it. A 160-rated fusion engine pushes the mech to high speeds while Endo-Steel and Ferro-Fibrous provide tonnage for the payload.","트루퍼는 플리의 원시적인 전신이었기에 이너스피어에서는 종종 잊힌 메크입니다. 하지만 생츄어리 월드는 트루퍼를 잊지 않았고, 오히려 이를 자신들이 선호하는 정찰 메크로 개량해 왔습니다. 트루퍼는 높은 속도와 작은 실루엣 덕분에 생츄어리에서 인기 있는 정찰 메크입니다. 비교적 가벼운 무장으로 트윈 머신건, 트윈 스몰 일렉트로-레이저, 그리고 화염방사기를 탑재하고 있으며, 트루퍼는 빠르게 움직이며 정찰하는 데 특화되어 있을 뿐입니다. 160등급 퓨전 엔진이 이 메크를 고속으로 밀어붙이며, 엔도 스틸과 페로-파이브러스가 무장 탑재를 위한 중량 여유를 제공합니다."
Heavy Metal Sanctuary Worlds Units/mech/mechdef_trooper_TP-3R.json,Description.Details,"The Trooper is a mech oft forgotten by the Inner Sphere, as it was the primitive precursor to the Flea. However, the Sanctuary Worlds did not forget the Trooper and in fact iterated on it as their recon mech of choice. The Trooper is a popular scout mech in the Sanctuary thanks to its high speed and small profile. The TP-3R is armed with a somewhat heavier payload than most scout mechs, thanks to its XL engine. A Large Electro-Laser provides solid punch, while twin Small Electro-Lasers are close-range backup. Two Flamers permit it to set fires and destroy cover as necessary.","트루퍼는 플리의 원시적인 전신 기종이었기에 이너스피어에서는 흔히 잊힌 메크입니다. 하지만 생츄어리 월드는 트루퍼를 잊지 않았고, 실제로 이를 자신들이 선호하는 정찰 메크로 개량해 왔습니다. 트루퍼는 높은 속도와 작은 실루엣 덕분에 생츄어리에서 인기 있는 정찰 메크입니다. TP-3R은 XL 엔진 덕분에 대부분의 정찰 메크보다 다소 더 무거운 무장을 탑재하고 있습니다. 대형 일렉트로-레이저 1문은 확실한 타격력을 제공하며, 소형 일렉트로-레이저 2문은 근거리 보조 화력 역할을 합니다. 화염방사기 2기는 필요에 따라 화재를 일으키고 엄폐물을 파괴할 수 있게 해 줍니다."
