File,Key,Value,Translation
BT Advanced Clan Mechs/chassis/chassisdef_adder_ADR-H.json,Description.Details,"The Adder is a light Clan OmniMech that serves as a direct or an indirect fire-support unit in most of its configurations. The Adder frees up as much weight as possible by using a weight-saving Endo Steel chassis and carrying a lightweight 210 XL Engine, which gives the 'Mech a top speed of 97.2 km/h. The Adder carries six tons of Ferro-Fibrous armor for protection from enemy fire. The Adder has a Flamer in a fixed mount which cannot be removed from the 'Mech. The only true brawling configuration of the Adder, the Adder H has two highly destructive Heavy Large Lasers as its primary weapons backed up only by the fixed Flamer. To help dissipate the 'Mech's heat, it has seven additional double heat sinks.","애더는 대부분의 구성에서 직접 또는 간접 화력 지원 유닛으로 운용되는 라이트 클랜 옴니메크입니다. 애더는 중량 절감형 엔도 스틸 섀시와 경량 210 XL 엔진을 사용하여 가능한 한 많은 중량을 확보하며, 이를 통해 이 메크는 최고 속도 97.2km/h를 냅니다. 애더는 적의 사격으로부터 보호하기 위해 6톤의 페로-파이버러스 장갑을 탑재합니다. 애더는 메크에서 제거할 수 없는 고정 마운트식 플레이머를 장착하고 있습니다. 애더의 유일한 진정한 근접전 구성인 애더 H는 주무장으로 매우 파괴적인 헤비 라지 레이저 두 문을 탑재하고, 이를 고정식 플레이머만으로 보조합니다. 이 메크의 열을 방출하는 데 도움을 주기 위해, 추가로 더블 히트 싱크 일곱 개를 갖추고 있습니다."
BT Advanced Clan Mechs/chassis/chassisdef_adder_ADR-H.json,YangsThoughts,"The Adder is a light Clan OmniMech that serves as a direct or an indirect fire-support unit in most of its configurations. The Adder frees up as much weight as possible by using a weight-saving Endo Steel chassis and carrying a lightweight 210 XL Engine, which gives the 'Mech a top speed of 97.2 km/h. The Adder carries six tons of Ferro-Fibrous armor for protection from enemy fire. The Adder has a Flamer in a fixed mount which cannot be removed from the 'Mech. The only true brawling configuration of the Adder, the Adder H has two highly destructive Heavy Large Lasers as its primary weapons backed up only by the fixed Flamer. To help dissipate the 'Mech's heat, it has seven additional double heat sinks.","애더는 대부분의 구성에서 직접 또는 간접 화력 지원 유닛으로 운용되는 라이트 클랜 옴니메크입니다. 애더는 중량 절감형 엔도 스틸 섀시와 경량 210 XL 엔진을 사용해 가능한 한 많은 중량을 확보하며, 이로 인해 이 메크는 최고 속도 97.2 km/h를 냅니다. 애더는 적의 사격으로부터 기체를 보호하기 위해 6톤의 페로-파이브로스 장갑을 장착합니다. 애더는 메크에서 제거할 수 없는 고정 마운트형 화염방사기를 탑재하고 있습니다. 애더의 유일한 진정한 근접전 구성인 애더 H는 주무장으로 대단히 파괴적인 헤비 라지 레이저 두 문을 장비하고 있으며, 이를 보조하는 무장은 고정 화염방사기뿐입니다. 메크의 열을 방출하는 데 도움을 주기 위해, 추가로 7기의 더블 히트 싱크를 갖추고 있습니다."
BT Advanced Clan Mechs/chassis/chassisdef_adder_ADR-Prime.json,Description.Details,"The Adder is a light Clan OmniMech that serves as a direct or an indirect fire-support unit in most of its configurations. The Adder frees up as much weight as possible by using a weight-saving Endo Steel chassis and carrying a lightweight 210 XL Engine, which gives the 'Mech a top speed of 97.2 km/h. The Adder carries six tons of Ferro-Fibrous armor for protection from enemy fire. The Adder has a Flamer in a fixed mount which cannot be removed from the 'Mech. The Primary configuration adds a powerful arsenal of two ER PPCs which are linked to a Targeting Computer, allowing the Primary configuration of the Adder to strike at long range with deadly accuracy.","애더는 대부분의 구성에서 직접 또는 간접 화력지원 유닛으로 운용되는 라이트 클랜 옴니메크입니다. 애더는 중량 절감형 엔도 스틸 섀시와 경량 210 XL 엔진을 사용해 가능한 한 많은 중량을 확보하며, 그 결과 이 메크는 최고 속도 97.2 km/h를 냅니다. 애더는 적의 공격으로부터 보호하기 위해 6톤의 페로-파이브러스 장갑을 탑재합니다. 애더에는 메크에서 제거할 수 없는 고정 마운트형 화염방사기 하나가 장착되어 있습니다. 프라이머리 구성은 타기팅 컴퓨터에 연결된 강력한 ER PPC 두 문을 추가하여, 애더의 프라이머리 구성이 치명적인 정확도로 장거리 타격을 가할 수 있게 합니다."
BT Advanced Clan Mechs/chassis/chassisdef_adder_ADR-Prime.json,YangsThoughts,"The Adder is a light Clan OmniMech that serves as a direct or an indirect fire-support unit in most of its configurations. The Adder frees up as much weight as possible by using a weight-saving Endo Steel chassis and carrying a lightweight 210 XL Engine, which gives the 'Mech a top speed of 97.2 km/h. The Adder carries six tons of Ferro-Fibrous armor for protection from enemy fire. The Adder has a Flamer in a fixed mount which cannot be removed from the 'Mech. The Primary configuration adds a powerful arsenal of two ER PPCs which are linked to a Targeting Computer, allowing the Primary configuration of the Adder to strike at long range with deadly accuracy.","애더는 대부분의 구성에서 직접 또는 간접 화력지원 유닛으로 운용되는 라이트 클랜 옴니메크입니다. 애더는 중량 절감형 엔도 스틸 섀시를 사용하고 경량 210 XL 엔진을 탑재하여 가능한 한 많은 중량을 확보하며, 이로 인해 이 메크는 최고 속도 97.2 km/h를 냅니다. 애더는 적의 사격으로부터 보호하기 위해 6톤의 페로-파이브러스 장갑을 탑재합니다. 애더는 메크에서 제거할 수 없는 고정 마운트의 화염방사기 하나를 탑재합니다. 프라이머리 구성은 타기팅 컴퓨터에 연결된 강력한 ER PPC 두 문을 추가하여, 애더의 프라이머리 구성이 치명적인 정확도로 장거리 타격을 가할 수 있게 해줍니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_A.json,Description.Details,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. The most popular variant in Clan Steel Viper adds a Small Pulse Laser and a pair of Streak SRM-6s to the Flamer.","아크틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 엔도 스틸 구조체, XL 엔진, 그리고 4톤의 페로 파이버러스 장갑 등 당시 사용 가능한 모든 경량화 소재를 사용합니다. 기본 섀시에는 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트를 유지하고 있습니다. 클랜 스틸 바이퍼에서 가장 인기 있는 변형형은 플레이머에 스몰 펄스 레이저 1문과 스트릭 SRM-6 2기를 추가합니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_A.json,YangsThoughts,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. The most popular variant in Clan Steel Viper adds a Small Pulse Laser and a pair of Streak SRM-6s to the Flamer.","아크틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 엔도 스틸 구조체, XL 엔진, 그리고 4톤의 페로-파이브러스 장갑 등 당시 사용 가능한 모든 경량화 소재를 사용합니다. 기본 섀시에는 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트를 유지하고 있습니다. 클랜 스틸 바이퍼에서 가장 인기 있는 파생형은 플래머에 스몰 펄스 레이저와 스트릭 SRM-6 한 쌍을 추가합니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_B.json,Description.Details,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. Appealing to patient warriors, the bravo configuration uses an LB 2-X AC, a Medium Pulse Laser, and an ER Medium Laser.","아틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 엔도 스틸 구조, XL 엔진, 그리고 4톤의 페로 파이버러스 장갑 등 당시 사용 가능한 모든 경량화 소재를 사용합니다. 기본 섀시에 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트를 유지하고 있습니다. 끈기 있는 전사들에게 매력적인 브라보 구성은 LB 2-X AC, 미디엄 펄스 레이저, 그리고 ER 미디엄 레이저를 사용합니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_B.json,YangsThoughts,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. Appealing to patient warriors, the bravo configuration uses an LB 2-X AC, a Medium Pulse Laser, and an ER Medium Laser.","아크틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 엔도 스틸 구조, XL 엔진, 그리고 4톤의 페로-파이브러스 장갑 등 당시 사용 가능했던 모든 경량화 소재를 사용합니다. 기본 섀시에는 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트를 유지하고 있습니다. 침착한 전사들에게 잘 맞는 브라보 구성은 LB 2-X AC, 미디엄 펄스 레이저, 그리고 ER 미디엄 레이저를 사용합니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_C.json,Description.Details,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. This variant excels in urban combat and scouting thanks to its Active Probe. This hunter-killer makes use of four ER Medium Lasers and a pair of Medium Pulse Lasers in addition to the standard Flamer.","아틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 엔도 스틸 구조, XL 엔진, 그리고 4톤의 페로-파이버러스 장갑 등 당시 사용 가능한 모든 경량화 소재를 사용합니다. 기본 섀시에는 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트도 유지하고 있습니다. 이 변형은 액티브 프로브 덕분에 시가전과 정찰에서 뛰어난 성능을 발휘합니다. 이 헌터킬러는 표준 화염방사기 외에도 ER 미디엄 레이저 4문과 미디엄 펄스 레이저 2문을 사용합니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_C.json,YangsThoughts,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. This variant excels in urban combat and scouting thanks to its Active Probe. This hunter-killer makes use of four ER Medium Lasers and a pair of Medium Pulse Lasers in addition to the standard Flamer. ","아크틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 사용 가능했던 모든 중량 절감 소재를 사용했습니다. 엔도 스틸 구조, XL 엔진, 그리고 4톤의 페로-파이버러스 장갑을 갖추고 있습니다. 기본 섀시에 충분한 점프 제트를 유지하여 최대 180미터까지 도약할 수 있습니다. 이 변형형은 액티브 프로브 덕분에 시가전과 정찰에서 뛰어난 성능을 발휘합니다. 이 헌터킬러는 기본 장비인 플래머에 더해 ER 미디엄 레이저 4문과 미디엄 펄스 레이저 2문을 사용합니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_D.json,Description.Details,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. A capable long-range support missile boat, the D configuration mounts a LRM-10 in each arm with a Flamer providing token close-range backup. 4 tons of ammo ensure the Arctic Cheetah is always firing.","아틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 사용 가능한 모든 경량화 소재인 엔도 스틸 구조체, XL 엔진, 그리고 4톤의 페로-파이버스 장갑을 사용합니다. 기본 섀시에 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트를 유지하고 있습니다. 유능한 장거리 지원 미사일 보트인 D 구성은 각 팔에 LRM-10을 하나씩 장착하고, 플레이머가 상징적인 근거리 백업을 제공합니다. 탄약 4톤 덕분에 아틱 치타는 언제나 사격할 수 있습니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_D.json,YangsThoughts,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. A capable long-range support missile boat, the D configuration mounts a LRM-10 in each arm with a Flamer providing token close-range backup. 4 tons of ammo ensure the Arctic Cheetah is always firing.","아틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 사용 가능한 모든 중량 절감 소재를 사용했습니다. 즉, 엔도 스틸 구조, XL 엔진, 그리고 4톤의 페로-파이버러스 장갑입니다. 기본 섀시에는 최대 180미터까지 도약할 수 있을 만큼 충분한 점프 제트도 유지하고 있습니다. 유능한 장거리 지원 미사일 플랫폼인 D 구성은 각 팔에 LRM-10을 하나씩 탑재하고, 화염방사기가 상징적인 근거리 백업을 제공합니다. 4톤의 탄약 덕분에 아틱 치타는 언제나 사격할 수 있습니다."
BT Advanced Clan Mechs/chassis/chassisdef_arcticcheetah_H.json,Description.Details,"The Arctic Cheetah was originally designed by Clan Ice Hellion to replace the Mist Lynx and uses all the weight-saving materials that were available: an Endo Steel structure, an XL Engine, and four tons of Ferro-Fibrous armor. It maintains enough jump jets in the base chassis to leap up to one hundred eighty meters. This variant uses a Heavy Medium Laser and a pair of Heavy Small Lasers for short-range firepower. For long range, it has an ER Large Laser. Three additional double heat sinks keep heat levels in check.","아틱 치타는 원래 클랜 아이스 헬리온이 미스트 링크스를 대체하기 위해 설계했으며, 사용 가능한 모든 중량 절감 재료를 사용합니다. 엔도 스틸 구조, XL 엔진, 그리고 4톤의 페로 파이버스 장갑입니다. 기본 섀시에 점프 제트를 충분히 유지하여 최대 180미터까지 도약할 수 있습니다. 이 배리언트는 근거리 화력을 위해 헤비 미디엄 레이저와 한 쌍의 헤비 스몰 레이저를 사용합니다. 장거리용으로는 ER 라지 레이저를 탑재하고 있습니다. 추가 더블 히트 싱크 3기가 열 수치를 억제합니다."
