File,Key,Value,Translation
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_GATLING.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. Has 150 shots.","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류마다 최소 하나의 상자가 필요합니다. 탄약 상자는 치명타를 받으면 폭발하여 장착된 부위를 파괴합니다. 150발이 들어 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_GATLING_half.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. Has 150 shots.","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류마다 최소 한 개의 상자가 필요합니다. 탄약 상자는 치명타를 받으면 폭발하여 장착된 부위를 파괴합니다. 150발이 들어 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_HDRIVER.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Mass Driver ammunition does not explode when struck by weapon fire.","탄약 상자에는 투사체 기반 무기에 필요한 탄환이 들어 있으며, 무기 종류당 최소 하나의 상자가 필요합니다. 매스 드라이버 탄약은 무기 사격에 맞아도 폭발하지 않습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_LDRIVER.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Mass Driver ammunition does not explode when struck by weapon fire.","탄약 상자에는 투사체 기반 무기에 필요한 탄약이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 매스 드라이버 탄약은 무기 사격에 맞아도 폭발하지 않습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_MDRIVER.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Mass Driver ammunition does not explode when struck by weapon fire.","탄약 상자에는 투사체 기반 무기에 필요한 탄이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 매스 드라이버 탄약은 무기 사격에 맞아도 폭발하지 않습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_MMS.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_MMS.json,statusEffects[0].Description.Details,The unit's walking and running speed is reduced by [AMT].,해당 유닛의 보행 및 주행 속도가 [AMT]만큼 감소합니다.
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_MMS.json,statusEffects[1].Description.Details,The Mech's Movement is reduced.,메크의 이동력이 감소했습니다.
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_MMS.json,statusEffects[2].Description.Details,The mech's heat generation has been impaired by [AMT].,이 메크의 열 생성이 [AMT]만큼 저하되었습니다.
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_SIROCCO.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_VRM.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Generic_VRM_half.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Inferno_Bombard.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Inferno_SIROCCO.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Scattergun_AC10.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Scattergun_AC15.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Scattergun_AC20.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Scattergun_AC5.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Shaped_Bombard.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/ammunitionbox/Ammo_AmmunitionBox_Shaped_SIROCCO.json,Description.Details,"Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of SHIELD.","탄약 상자에는 투사체 기반 무장에 필요한 탄환이 들어 있으며, 무기 유형마다 최소 하나의 탄약 상자가 필요합니다. 치명타를 받으면 탄약 상자 안에 남아 있던 탄약이 폭발하여 장착 위치에 피해를 줍니다. SHIELD를 사용하면 위험을 완화할 수 있습니다."
BT Advanced Sanctuary Worlds Equipment/heatsink/emod_engineslots_dense_center.json,Description.Details,"The Sanctuary Worlds are not without their innovations and though fusion engine technology has long been considered a solved technology by the Inner Sphere the Sanctuary Worlders kept tinkering with it. Eventually, they discovered that by incorporating a heat sink and a heat negator into the engine block and by compacting the reactor they could develop a unique engine that boosted engine power as well as provided some cursory heat management benefits. Naming it the Dense Engine, the Sanctuary Worlders began using it on various combat units to great effect.","생츄어리 월드 역시 자체적인 혁신이 없었던 것은 아니며, 퓨전 엔진 기술은 이너스피어에서 오래전부터 이미 완성된 기술로 여겨졌지만 생츄어리 월드인들은 계속해서 그것을 개량했습니다. 결국 그들은 히트 싱크와 열 상쇄기를 엔진 블록에 통합하고 원자로를 소형화함으로써, 엔진 출력을 높이는 동시에 기초적인 열 관리 이점도 제공하는 독자적인 엔진을 개발할 수 있다는 사실을 발견했습니다. 그것을 Dense Engine이라 명명한 생츄어리 월드인들은 이를 다양한 전투 유닛에 사용하기 시작했고, 상당한 효과를 거두었습니다."
BT Advanced Sanctuary Worlds Equipment/heatsink/emod_engineslots_dense_center.json,statusEffects[0].Description.Details,"Compact engines focus power generation, increasing walk speed.",콤팩트 엔진은 출력 생성에 집중해 보행 속도를 높입니다.
BT Advanced Sanctuary Worlds Equipment/heatsink/emod_engineslots_dense_center.json,statusEffects[1].Description.Details,Heat Negator system venting 5 heat,히트 네게이터 시스템이 열 5를 배출합니다
BT Advanced Sanctuary Worlds Equipment/heatsink/emod_engineslots_sxl_center.json,Description.Details,"The Sanctuary Worlders took Extra-Light Engine technology with them on their great journey out of the Inner Sphere. Over time, their reproductions of the technology changed into this, the Sanctuary XL Engine. More compact than an Inner Sphere XL engine, the Sanctuary XL can withstand more damage than the IS XL can. However, the engine spreads power out somewhat, reducing effective power to the motive systems which reduces the equipped unit's walk speed somewhat.","생츄어리 월더들은 이너스피어를 떠나는 위대한 여정에 엑스트라 라이트 엔진 기술을 가지고 갔습니다. 시간이 흐르면서 그들이 재현한 기술은 이것, 생츄어리 XL 엔진으로 변화했습니다. 이너스피어 XL 엔진보다 더 소형인 생츄어리 XL은 IS XL보다 더 큰 피해를 견딜 수 있습니다. 하지만 이 엔진은 출력을 다소 분산시키므로 구동 시스템에 전달되는 유효 출력이 감소하고, 그 결과 장착한 유닛의 보행 속도가 다소 줄어듭니다."
BT Advanced Sanctuary Worlds Equipment/heatsink/emod_engineslots_sxl_center.json,statusEffects[0].Description.Details,"The Sanctuary XL Engine disperses engine power slightly, reducing movement speed by 10%.",생츄어리 XL 엔진은 엔진 출력을 약간 분산시켜 이동 속도를 10% 감소시킵니다.
BT Advanced Sanctuary Worlds Equipment/heatsink/emod_kit_sdhs.json,Description.Details,Converts an SHS engine to SDHS. A Mech' <b>Cooling System</b> provides heat dissipation for components inside the mech and compatible extension points for additional heat sinks throughout the mech. It differs from the closed cooling system of the engine.,SHS 엔진을 SDHS로 전환합니다. 메크의 <b>냉각 시스템</b>은 메크 내부 부품의 열을 방출하고 메크 전역에 추가 히트 싱크를 장착할 수 있는 호환 확장 지점을 제공합니다. 이는 엔진의 폐쇄식 냉각 시스템과는 다릅니다.
BT Advanced Sanctuary Worlds Equipment/heatsink/Gear_HeatSink_Generic_SanctuaryWorlds.json,Description.Details,"In their isolation, the Sanctuary Worlds iterated upon the technologies of the Inner Sphere, learning and evolving their combat technologies over the long centuries. The Sanctuary Worlder's heat sinks are less powerful than the Inner Sphere's double heat sinks (though more powerful than standard heat sinks, a technology that they did retain) though they are similar to Clan double heat sinks in compactness. However, the Sanctuary Worlds developed multiple kinds of heat sinks that all link to the same master kits, giving them flexibility in their cooling options that the Inner Sphere and even the Clans cannot match.","고립된 환경 속에서, 생츄어리 월드들은 이너스피어의 기술을 반복적으로 발전시켜 왔고, 긴 세월에 걸쳐 전투 기술을 학습하고 진화시켜 왔습니다. 생츄어리 월더의 히트 싱크는 이너스피어의 더블 히트 싱크보다 성능이 떨어지지만(표준 히트 싱크보다는 더 강력하며, 이 기술은 그대로 유지했습니다), 소형화 면에서는 클랜의 더블 히트 싱크와 유사합니다. 하지만 생츄어리 월드들은 동일한 마스터 키트에 연결되는 여러 종류의 히트 싱크를 개발해, 이너스피어는 물론 클랜조차 따라올 수 없는 유연한 냉각 운용 능력을 갖추게 되었습니다."
