File,Key,Value,Translation
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-1A.json,YangsThoughts,"The original Archer prototype built for the Terran Hegemony in 2458 with Primitive Technology. It was slower than the successor ARC-2R variant with a top speed of 54 km/h with the inclusion of a Primitive Engine. Its loadout was somewhat similar, with the frame housing a pair of LRM-20's and 4 tons of ammunition, but only mounted two Medium Lasers, one in each fully-articulated arm. It was protected by 16 tons of Primitive Armor. At the time, it was praised for its reliability and ease of maintenance, although in combat produced far more excess heat than the machine could handle if all weapons were fired - a similar issue carried over to the later Archer.","2458년 테란 헤게모니를 위해 프리미티브 테크놀로지로 제작된 오리지널 아처 프로토타입입니다. 프리미티브 엔진이 탑재되어 있었기 때문에, 후속형인 ARC-2R 바리언트보다 더 느렸으며 최고 속도는 54km/h였습니다. 무장 구성은 다소 비슷해서, 기체 프레임에 LRM-20 두 문과 탄약 4톤을 수납하고 있었지만, 완전 가동식 양팔에 미디엄 레이저를 하나씩, 총 두 문만 장비하고 있었습니다. 장갑은 프리미티브 아머 16톤으로 보호받고 있었습니다. 당시에는 신뢰성과 정비의 용이성으로 찬사를 받았지만, 전투에서는 모든 무장을 발사할 경우 기체가 감당할 수 있는 수준을 훨씬 넘는 과잉 열을 발생시켰으며, 이런 문제는 이후의 아처에도 비슷하게 이어졌습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2D.json,YangsThoughts,"The Archer ARC-2R is one of the most famous 'Mechs of all time and spawned more refits than almost any other design ever produced. Among the Succession Wars era refits was this, the ARC-2D, a complete overhaul produced by House Davion. The ARC-2D reduces the LRM racks to 10-tube ones and replaces all the secondary weaponry with a pair of Medium Lasers and Small Lasers. It uses the saved tonnage to mount a right arm Autocannon/10. The -2D was mostly a failure and saw no Helm Core upgrade in the 3040s.","아처 ARC-2R은 역사상 가장 유명한 메크 가운데 하나이며, 지금까지 생산된 거의 모든 다른 설계보다 더 많은 개수형을 파생시켰습니다. 계승 전쟁 시대의 개수형 가운데 하나가 바로 이 ARC-2D로, 다비온 가문이 제작한 전면 개수형입니다. ARC-2D는 LRM 랙을 10연장형으로 줄이고, 모든 보조 무장을 미디엄 레이저 한 쌍과 스몰 레이저로 교체합니다. 절감된 중량은 오른팔에 오토캐논/10을 장착하는 데 사용합니다. -2D는 대체로 실패작이었으며 3040년대의 헬름 코어 업그레이드도 받지 못했습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2K.json,YangsThoughts,The 2K Archer was a modification built for House Kurita in 2856. The 'Mech replaced the LRM-20 launchers with LRM-15 launchers and removed all of the medium lasers along with some armor. They used this extra weight to add a Large Laser in each arm and two heat sinks.,"2K 아처는 2856년에 쿠리타 가문을 위해 제작된 개조형이었습니다. 이 메크는 LRM-20 런처를 LRM-15 런처로 교체했고, 일부 장갑과 함께 모든 미디엄 레이저를 제거했습니다. 그들은 이렇게 확보한 추가 중량으로 각 팔에 라지 레이저 하나씩과 히트 싱크 두 개를 추가했습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2L.json,YangsThoughts,"The Archer ARC-2R is one of the most famous 'Mechs of all time and spawned more refits than almost any other design ever produced. Among the Succession Wars era refits was this, the ARC-2L, an overhaul produced by House Liao. The ARC-2L reduces the LRM racks to 15-tube variants and uses the saved tonnage to add a Flamer to each arm as well as four leg-mounted jump jets for extra mobility. The -2L was moderately successful and saw decent deployment throughout the Capellan Confederation.","아처 ARC-2R은 역사상 가장 유명한 메크 중 하나이며, 이제까지 생산된 거의 모든 다른 설계보다도 더 많은 개수형을 낳았습니다. 계승 전쟁 시대의 개수형 가운데 하나가 바로 이것으로, 랴오 가문이 제작한 개량형 ARC-2L입니다. ARC-2L은 LRM 랙을 15연장형으로 줄이고, 그렇게 절약한 중량으로 각 팔에 화염방사기 하나씩을 추가하며, 기동성 향상을 위해 다리에 장착하는 점프 제트 네 개도 탑재합니다. -2L은 어느 정도 성공을 거두었고 카펠란 연합 전역에 꽤 괜찮게 배치되었습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2R.json,YangsThoughts,"Introduced in 2474, the ARC-2R Archer became one of the best-known and most widely-used BattleMechs available. Though many were destroyed or dismantled for spare parts, they remained a common sight in the Great House armies, and has been a staple of Inner Sphere armies ever since.","2474년에 도입된 ARC-2R 아처는 가장 잘 알려지고 가장 널리 사용된 배틀메크 중 하나가 되었습니다. 많은 기체가 파괴되거나 예비 부품용으로 해체되었지만, 이들은 대가문 군대에서 여전히 흔히 볼 수 있었으며, 그 이후로도 계속 이너스피어 군대의 주력 기체로 자리해 왔습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2Rb.json,YangsThoughts,"Equipped with Star League technology, the 2Rb variant of the Archer was built for SLDF Royal units starting in 2752. Built on an Endo Steel internal structure, this variant dropped one of the rear-firing medium lasers and one ton of ammunition to equip the LRM-20s with Artemis IV fire control systems and CASE. The 2Rb also used ten double heat sinks to keep the 'Mech cool. ","스타 리그 기술로 장비된 아처의 2Rb 파생형은 2752년부터 SLDF 로열 부대를 위해 제작되었습니다. 엔도 스틸 내부 구조를 기반으로 제작된 이 파생형은 후방 사격용 미디엄 레이저 하나와 탄약 1톤을 제거하고, LRM-20에 아르테미스 IV 사격 통제 시스템과 CASE를 장비했습니다. 또한 2Rb는 메크를 냉각 상태로 유지하기 위해 더블 히트 싱크 10개를 사용했습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2S.json,YangsThoughts,"The 2S was another modification made to allow the Archer to defend itself more easily against an enemy that managed to close range with it. Built for House Steiner in 2915, the 2S replaced the LRM-20 launchers with two LRM-15 launchers and used the saved weight to add two SRM-4 launchers, carried in either side torso along with one ton of ammunition per launcher, giving it additional short range firepower.","2S는 적이 가까운 거리까지 접근했을 때 아처가 더 쉽게 스스로를 방어할 수 있도록 하기 위해 이루어진 또 다른 개수형이었습니다. 2915년에 슈타이너 가문을 위해 제작된 2S는 LRM-20 발사기들을 두 문의 LRM-15 발사기로 교체했고, 절감된 중량을 사용해 양쪽 측면 몸통에 두 문의 SRM-4 발사기를 추가했으며, 각 발사기당 1톤의 탄약도 함께 탑재하여 단거리 화력을 보강했습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-2W.json,YangsThoughts,"Carrying a pair of SRM-4s in place of two medium lasers, this was the trademark subvariant used by the Wolf's Dragoons, which they produced in the assembly plant aboard their space station Hephaestos until its destruction in 3028. It was once stated by Jaime Wolf that all of the Dragoons' Archers were of this variant.","미디엄 레이저 두 문 대신 SRM-4 두 기를 장착한 이 기체는 울프의 드라군의 상징적인 서브베리언트였으며, 그들은 3028년에 파괴될 때까지 우주 정거장 헤파이스토스에 있는 조립 공장에서 이를 생산했습니다. 한때 제이미 울프는 드라군의 모든 아처가 이 베리언트라고 말한 적이 있습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-4A.json,YangsThoughts,"After the Arrow IV Artillery System was rediscovered by House Liao in the late 3040s, the race was on to disover an appropriate platform for the weapon. While House Liao ultimately settled on the Catapult as its Arrow platform of choice, there were experiments with other chassis, including the venerable Archer. Dubbed the ARC-4A, this variant carries a pair of Arrow IV launchers, one in each side torso. For backup firepower it carries the standard quartet of Medium Lasers. Endo-Steel and an XL engine provide the necessary tonnage for the heavy artillery and its four tons of ammo.","3040년대 후반에 쿠리타 가문이 애로우 IV 포병 시스템을 재발견한 뒤, 그 무기에 적합한 플랫폼을 찾기 위한 경쟁이 시작되었습니다. 카펠란 연합은 결국 캐터펄트를 자국의 애로우 플랫폼으로 선택했지만, 유서 깊은 아처를 포함한 다른 섀시로도 실험이 이루어졌습니다. ARC-4A라는 이름이 붙은 이 파생형은 양측 몸통에 하나씩, 애로우 IV 발사기 한 쌍을 탑재합니다. 보조 화력으로는 표준형과 같은 미디엄 레이저 4문을 탑재합니다. 엔도 스틸과 XL 엔진이 중포와 그 탄약 4톤에 필요한 중량을 제공합니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-4M.json,YangsThoughts,"An upgrade using rediscovered Star League technology, the 4M was built built on Calloway VI by Earthwerks for the Free Worlds League. It used an Endo Steel chassis to free up weight for a number of improvements. It carried an additional half-ton of armor and utilized ten double heat sinks for added heat dissipation capabilities. The 'Mech also upgraded its twin LRM-20 launchers by adding Artemis IV fire control systems to the launchers and incorporated CASE to protect the four tons of missile ammo.","재발견된 스타 리그 기술을 사용한 개량형인 4M은 자유 행성 연대를 위해 어스웍스가 캘러웨이 VI에서 제작했습니다. 이 기체는 여러 가지 성능 향상을 위한 중량을 확보하기 위해 엔도 스틸 섀시를 사용했습니다. 또한 장갑을 추가로 0.5톤 더 탑재했고, 열 분산 성능을 높이기 위해 더블 히트 싱크 10기를 사용했습니다. 이 메크는 쌍발 LRM-20 발사기에 아르테미스 IV 사격 통제 시스템을 추가해 성능을 향상시켰고, 미사일 탄약 4톤을 보호하기 위해 CASE도 도입했습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-5CS.json,YangsThoughts,"Built by ComStar for the brutal Battle of Tukayyid, the Archer-5CS would prove extremely adept at punishing Clan aggression. Armed with a quartet of LRM-15s, all linked to an ArtemisIV fire computer, the ARC-5CS was more than capable of raining down death on any target it could get locks on. A paltry pair of Medium Lasers back up the missile racks though, meaning the mech struggled up-close for defense. Plentiful ammo bins keep the LRMs firing at all times. The -5CS proved able enough that ComStar kept it in production after Tukayyid.","툭카이드의 잔혹한 전투를 위해 컴스타가 제작한 아처-5CS는 클랜의 공격성을 응징하는 데 극도로 뛰어난 기체임이 입증되었습니다. 아르테미스IV 사격 통제 컴퓨터에 모두 연결된 LRM-15 넷을 무장한 ARC-5CS는, 록온만 잡을 수 있다면 어떤 목표에도 죽음을 퍼부을 수 있을 만큼 충분한 능력을 갖추고 있었습니다. 하지만 미사일 랙을 보조하는 무장은 보잘것없는 미디엄 레이저 한 쌍뿐이어서, 이 메크는 근접 방어에서는 고전했습니다. 넉넉한 탄약고 덕분에 LRM은 항상 발사할 수 있었습니다. -5CS는 충분히 뛰어난 성능을 입증했기에, 컴스타는 툭카이드 이후에도 이를 계속 생산했습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-5R.json,YangsThoughts,"Built by the GKT Enterprise factory on Satalice for the Free Rasalhague Republic, the 5R bore similarities to the 2K model of the Archer. It carried a pair of LRM-15 launchers but mounted two ER Large Lasers, one in either arm, in place of the medium lasers. It also linked Artemis IV fire control systems to the launchers and utilized twelve double heat sinks to improve waste heat dissipation. Despite being built around an Endo-Steel chassis, these improvements necessitated a decrease in armor protection by two tons.","자유 라살하그 공화국을 위해 사탈리스의 GKT 엔터프라이즈 공장에서 제작된 5R은 아처의 2K 모델과 유사한 점이 있었습니다. 이 기체는 LRM-15 발사기 한 쌍을 탑재했지만, 미디엄 레이저 대신 양팔에 하나씩 ER 라지 레이저 두 문을 장착했습니다. 또한 발사기에 아르테미스 IV 사격 통제 시스템을 연동했고, 폐열 방산을 개선하기 위해 더블 히트 싱크 열두 개를 사용했습니다. 엔도 스틸 섀시를 기반으로 제작되었음에도, 이러한 개선 때문에 장갑 방호력이 2톤 감소할 수밖에 없었습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-5S.json,YangsThoughts,"The 5S variant of the Archer, built out of Defiance Industries, was the official variant for the Armed Forces of the Federated Commonwealth. The 5S upgraded the engine to a 280 XL Engine. The 5S also reduced the LRM-20 launchers to LRM-15s. This saved weight was used to add two Streak SRM-2 launchers, one in each arm and fed by two tons of reloads in the side torsos. They also upgraded the four medium lasers to Medium Pulse Lasers. Finally, the 'Mech carried a Narc Missile Beacon launcher in its left torso. All of the ammunition carried by the 5S was protected by CASE.","디파이언스 인더스트리즈에서 제작된 아처의 5S 배리언트는 항성 연방 군대의 공식 배리언트였습니다. 5S는 엔진을 280 XL 엔진으로 업그레이드했습니다. 5S는 또한 LRM-20 발사기를 LRM-15로 줄였습니다. 이렇게 절약된 중량은 양팔에 하나씩, 그리고 측면 몸통에 있는 2톤의 재장전 탄약으로 공급되는 스트릭 SRM-2 발사기 두 기를 추가하는 데 사용되었습니다. 또한 미디엄 레이저 네 문을 미디엄 펄스 레이저로 업그레이드했습니다. 마지막으로, 이 메크는 왼쪽 몸통에 나크 미사일 비컨 발사기를 탑재했습니다. 5S가 탑재한 모든 탄약은 CASE로 보호되었습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-5W.json,YangsThoughts,"The 5W was an upgrade of the 2W variant, and was produced for the Wolf's Dragoons by Bowie Industries. Done in an orbital 'Mech repair facility which was converted into a 'Mech assembly line, the 'Mech was upgraded with an XL Engine to save weight and used ten double heat sinks for greater heat dissipation. It retained the two LRM-20 launchers but replaced all other weaponry with one TharHes Blue SRM-4 launchers in each arm and a Narc Missile Beacon launcher in the center torso. The 5W was supplied with four tons of LRM reloads, and two tons of SRM reloads, all carried in the CASE-protected side torsos.","5W는 2W형의 개량형이었으며, 보위 인더스트리즈가 울프의 드라군을 위해 생산했습니다. 궤도상의 메크 수리 시설을 메크 조립 라인으로 개조한 곳에서 제작되었으며, 이 메크는 중량을 줄이기 위해 XL 엔진으로 업그레이드되었고 더 뛰어난 방열을 위해 더블 히트 싱크 10기를 사용했습니다. 또한 LRM-20 발사기 2문은 유지했지만, 그 외의 모든 무장은 각 팔에 타레스 블루 SRM-4 발사기 1문씩과 중앙 동체에 나크 미사일 비컨 발사기 1문으로 교체했습니다. 5W에는 LRM 재장전 탄약 4톤과 SRM 재장전 탄약 2톤이 지급되었으며, 이들은 모두 CASE로 보호되는 측면 동체에 적재되었습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-6D.json,YangsThoughts,"The 6D variant of the Archer was built in the 3060s in order to test the newly developed Extended LRM system. The Federated Commonwealth turned to the Archer as a simple, reliable test chassis and it proved ideal for the task. Armed with two ELRM-15s for primary firepower, the 6D has a mere two Streak SRM-2s and ER Medium Lasers for close-range combat. Still, very little closes under the ELRM barrage for it to matter.","아처의 6D 파생형은 새로 개발된 Extended LRM 시스템을 시험하기 위해 3060년대에 제작되었습니다. 항성 연방은 단순하고 신뢰할 수 있는 시험용 기체로 아처를 선택했고, 그 선택은 임무에 이상적임이 입증되었습니다. 주 화력으로 두 문의 ELRM-15를 장비한 6D는 근거리 전투용으로 고작 두 문의 스트릭 SRM-2와 ER 미디엄 레이저만 갖추고 있습니다. 그래도 ELRM의 포화 속을 뚫고 접근할 수 있는 적은 거의 없기에, 그 점은 별문제가 되지 않습니다."
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-6PA.json,YangsThoughts,"We here at Periphery Arms, Inc never stop innovating and our new Archer ARC-6PA is just proof of this! Armed with primarily our brand-new Gyrojet weapon systems (six 15-packs, to be precise), the -6PA can destroy just about anything. Protected with Heavy Plating Armor and armed with several lasers as back-up weapons, the Archer is durable and rugged thanks to a Prototype Endo-Steel frame and a reliable Fuel Cell Engine. Periphery Arms: When you need quality for cheap, think PAI!","퍼리퍼리 암스 주식회사의 저희는 혁신을 멈추지 않으며, 새로운 아처 ARC-6PA가 바로 그 증거입니다! 주로 저희의 완전히 새로운 자이로젯 무기 시스템으로 무장했으며(정확히는 15연장 6기입니다), -6PA는 거의 모든 것을 파괴할 수 있습니다. 헤비 플레이팅 아머로 보호받고 여러 레이저를 예비 무장으로 장착한 아처는 프로토타입 엔도 스틸 프레임과 신뢰성 높은 퓨얼 셀 엔진 덕분에 내구성이 뛰어나고 튼튼합니다. 퍼리퍼리 암스: 싼값에 품질이 필요하실 때는, PAI를 떠올리십시오!"
Heavy Metal Unit Module/chassis/chassisdef_archer_ARC-6Q.json,YangsThoughts,"Created to take advantage of some cutting edge weapons technology, the Archer-6Q is an unusual beast. Most Archers are LRM support mechs, but the -6Q was designed for arena fighting on Solaris VII and so had to be flashier than plain-jane LRMs. To that end, it carries a pair each of Thunderbolt 10 and Thunderbolt 5 launchers. Together, this gives it nearly the same indirect fire capability but in a more arena-friendly package. For close range fights, the -6Q comes with four Medium X-Pulse Lasers and an ER Small Laser. 13 double heat sinks struggle to keep the mech's heat under control.","최첨단 무기 기술을 활용하기 위해 만들어진 아처-6Q는 흔치 않은 물건입니다. 대부분의 아처는 LRM 지원 메크이지만, -6Q는 솔라리스 VII의 아레나 전투용으로 설계되었기에 평범한 LRM보다 더 화려해야 했습니다. 그 목적을 위해 썬더볼트 10 발사기 한 쌍과 썬더볼트 5 발사기 한 쌍을 탑재하고 있습니다. 이를 합치면 거의 같은 수준의 간접 화력 능력을 제공하면서도, 더 아레나 친화적인 구성으로 갖춰집니다. 근거리 전투를 위해 -6Q에는 미디엄 X-펄스 레이저 네 문과 ER 스몰 레이저 한 문이 장착되어 있습니다. 더블 히트 싱크 13기는 이 메크의 열을 통제하느라 버거워합니다."
